LocID,Location,loc_type_fin,Pop_Mid2020,Density_Mid2020,CDR_Yr_Last,Days_Est,CCDR_Est,CCMR_Est,ISCDR_Est,Days_Proj,CCDR_Proj,CCMR_Proj,ISCDR_Proj,CDR_2020,CCDR_2020,e0_2020_M,e0_2020_F,e0_2020_B,e0_Diff_M,e0_Diff_F,e0_Diff_B
US04,Arizona,U.S.A.,"7,262.286",24.7,8.23,216,1.37,1.25,1.31,286,1.19,1.09,1.14,9.53,0.93,75.8,81.4,78.5,-1.30,-1.13,-1.22
US48,Texas,U.S.A.,"28,999.321",42.7,7.00,220,1.01,1.23,1.29,290,1.07,1.30,1.35,8.10,0.85,75.2,80.3,77.7,-1.39,-1.18,-1.29
IRN,Iran (Islamic Republic of),Cntry/Terr,"83,992.953",51.6,4.88,248,0.56,1.22,1.28,318,0.96,2.12,2.21,5.72,0.84,73.9,76.8,75.3,-1.84,-1.23,-1.54
GUF,French Guiana,Cntry/Terr,298.682,3.6,2.92,187,0.45,1.22,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BR41,Parana,Brazil,"11,565.208",58.0,NA,211,0.76,1.21,1.27,281,0.62,1.00,1.04,NA,NA,NA,NA,NA,NA,NA,NA
PE05,Ayacucho,Peru,688.200,15.7,NA,218,0.80,1.19,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US17,Illinois,U.S.A.,"12,887.403",89.5,8.57,220,1.25,1.19,1.24,290,1.52,1.45,1.52,10.23,1.20,75.1,80.4,77.7,-1.54,-1.31,-1.43
ES07,Castilla y Leon,Spain,"2,401.521",25.5,11.91,225,2.32,1.18,1.23,295,2.03,1.03,1.07,14.82,1.63,80.4,85.7,83.0,-1.40,-1.29,-1.35
BEL,Belgium,Cntry/Terr,"11,589.616",382.7,9.79,223,1.50,1.18,1.23,293,2.31,1.81,1.89,11.69,1.85,77.5,82.3,79.8,-2.03,-1.71,-1.87
IT02,Valle d'Aosta/Vallee d'Aoste,Italy,125.953,"38,701.3",11.70,227,1.91,1.17,1.22,297,1.49,0.92,0.96,13.51,1.21,77.0,84.3,80.6,-1.06,-0.96,-1.01
US45,South Carolina,U.S.A.,"5,145.408",66.0,9.84,217,1.23,1.16,1.21,287,1.36,1.28,1.34,11.36,1.07,73.2,78.9,76.0,-1.20,-1.03,-1.12
ES15,Navarra (C. Foral de),Spain,651.019,62.7,8.51,223,1.68,1.15,1.20,293,2.40,1.65,1.72,11.40,1.92,79.8,85.3,82.5,-2.09,-1.96,-2.03
BR42,Santa Catarina,Brazil,"7,247.033",75.7,NA,212,0.72,1.15,1.20,282,0.57,0.91,0.95,NA,NA,NA,NA,NA,NA,NA,NA
ES02,Aragon,Spain,"1,315.017",27.6,10.26,230,1.89,1.14,1.19,300,1.53,0.93,0.97,12.75,1.26,79.9,85.6,82.7,-1.22,-1.13,-1.17
BHS,Bahamas,Cntry/Terr,393.248,39.3,6.71,205,0.59,1.14,1.19,275,0.77,1.48,1.55,7.66,0.58,70.7,75.4,73.0,-1.02,-0.76,-0.89
BR31,Minas Gerais,Brazil,"21,411.788",36.5,NA,208,0.71,1.13,1.19,278,0.67,1.08,1.13,NA,NA,NA,NA,NA,NA,NA,NA
US24,Maryland,U.S.A.,"6,109.605",241.3,8.25,217,1.12,1.11,1.16,287,1.09,1.08,1.13,9.45,0.86,75.2,80.8,77.9,-1.18,-1.03,-1.11
US26,Michigan,U.S.A.,"10,114.528",68.7,9.80,219,1.23,1.11,1.16,289,1.44,1.30,1.35,11.40,1.14,74.3,79.4,76.8,-1.28,-1.07,-1.18
MX16,Michoacan de Ocampo,Mexico,"4,992.690",85.1,5.55,210,0.66,1.09,1.14,280,0.68,1.13,1.18,7.62,0.52,71.5,76.4,73.9,-0.99,-0.75,-0.87
GUM,Guam,Cntry/Terr,168.783,312.6,5.18,216,0.69,1.05,1.10,286,0.67,1.01,1.06,6.00,0.52,76.1,82.7,79.3,-0.92,-0.97,-0.94
US10,Delaware,U.S.A.,979.254,193.4,9.54,211,1.19,1.03,1.08,281,1.14,1.00,1.04,10.87,0.88,74.9,80.5,77.6,-1.02,-0.88,-0.95
MX20,Oaxaca,Mexico,"4,386.373",46.8,5.71,207,0.64,1.03,1.08,277,0.91,1.46,1.52,8.28,0.69,70.2,75.9,73.0,-1.18,-0.94,-1.06
BHR,Bahrain,Cntry/Terr,"1,701.583","2,238.9",2.38,223,0.30,1.03,1.08,293,0.59,2.03,2.12,2.92,0.47,74.8,77.4,76.1,-1.71,-1.17,-1.45
USA,United States of America,Cntry/Terr,"331,002.647",36.2,8.69,236,1.04,1.00,1.04,306,1.15,1.10,1.15,10.00,0.96,75.2,80.4,77.8,-1.25,-1.07,-1.16
US32,Nevada,U.S.A.,"3,070.509",10.8,8.22,216,0.96,0.98,1.03,286,1.31,1.35,1.41,9.75,1.02,74.6,79.8,77.1,-1.39,-1.19,-1.29
US18,Indiana,U.S.A.,"6,767.587",72.8,9.84,220,1.00,0.97,1.02,290,1.44,1.40,1.46,11.26,1.14,73.3,78.8,76.0,-1.28,-1.11,-1.20
MYT,Mayotte,Cntry/Terr,272.813,727.5,2.69,206,0.29,0.95,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01,Alabama,U.S.A.,"4,944.686",37.6,10.92,212,0.99,0.94,0.99,282,1.55,1.47,1.53,12.51,1.19,71.7,77.5,74.5,-1.21,-1.05,-1.13
GTM,Guatemala,Cntry/Terr,"17,915.567",167.2,4.75,224,0.33,0.94,0.99,294,0.40,1.15,1.20,5.13,0.32,70.5,76.5,73.4,-1.06,-0.84,-0.95
US05,Arkansas,U.S.A.,"3,049.575",22.6,10.85,213,1.00,0.94,0.98,283,1.47,1.38,1.45,12.26,1.14,72.3,77.8,75.0,-1.20,-1.01,-1.11
MDA,Republic of Moldova,Cntry/Terr,"4,033.963",122.8,11.62,218,0.68,0.93,0.98,288,1.09,1.49,1.56,12.76,0.86,67.0,75.5,71.1,-0.73,-0.76,-0.75
US12,Florida,U.S.A.,"21,586.295",154.3,9.70,224,1.23,0.93,0.97,294,1.51,1.14,1.19,11.31,1.21,75.7,81.4,78.5,-1.44,-1.28,-1.36
PE08,Cusco,Peru,"1,350.177",18.8,NA,218,0.56,0.93,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US42,Pennsylvania,U.S.A.,"12,966.170",111.7,10.59,218,1.11,0.92,0.96,288,1.36,1.13,1.18,11.99,1.07,74.4,80.0,77.1,-1.12,-0.97,-1.05
KGZ,Kyrgyzstan,Cntry/Terr,"6,524.191",34.0,6.07,205,0.31,0.92,0.96,275,1.24,3.69,3.86,6.74,0.93,66.0,74.0,69.9,-1.54,-1.71,-1.62
IT08,Emilia-Romagna,Italy,"4,468.697","164,493.2",11.20,241,1.54,0.92,0.96,311,1.55,0.92,0.96,12.83,1.32,79.6,84.9,82.2,-1.28,-1.10,-1.19
US38,North Dakota,U.S.A.,769.967,4.3,8.49,207,0.99,0.91,0.95,277,1.80,1.66,1.74,10.19,1.36,75.6,80.7,78.1,-1.81,-1.52,-1.67
ES09,Catalunia,Spain,"7,623.414",237.4,8.41,230,1.24,0.91,0.95,300,1.07,0.78,0.81,10.22,0.88,80.0,85.7,82.8,-1.03,-0.94,-0.98
ES16,Pais Vasco,Spain,"2,202.966",304.5,9.89,234,1.44,0.90,0.94,304,1.59,0.99,1.03,12.10,1.32,80.0,85.6,82.7,-1.31,-1.25,-1.28
ARM,Armenia,Cntry/Terr,"2,963.234",104.1,9.91,212,0.66,0.89,0.93,282,1.27,1.71,1.78,10.43,0.98,70.4,77.6,73.9,-1.10,-0.98,-1.04
IT01,Piemonte,Italy,"4,369.052","172,347.8",12.30,233,1.52,0.87,0.91,303,1.88,1.08,1.13,14.28,1.55,78.4,84.2,81.2,-1.35,-1.16,-1.26
KWT,Kuwait,Cntry/Terr,"4,270.563",239.7,2.67,204,0.31,0.87,0.91,274,0.73,2.06,2.15,3.61,0.54,73.5,75.9,74.7,-1.34,-0.83,-1.09
MX07,Chiapas,Mexico,"5,412.679",73.8,4.53,196,0.37,0.86,0.90,266,0.27,0.63,0.66,5.71,0.20,71.1,76.6,73.8,-0.52,-0.41,-0.47
MKD,North Macedonia,Cntry/Terr,"2,083.380",82.6,10.02,216,0.71,0.86,0.90,286,1.15,1.39,1.46,11.20,0.90,72.9,77.3,75.0,-1.00,-0.73,-0.87
GBR,United Kingdom,Cntry/Terr,"67,886.004",280.6,9.38,232,1.03,0.85,0.89,302,2.03,1.68,1.75,11.11,1.67,77.8,81.5,79.6,-1.99,-1.55,-1.78
PE06,Cajamarca,Peru,"1,500.006",45.0,NA,218,0.57,0.85,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IT07,Liguria,Italy,"1,557.702","192,215.6",14.30,235,1.67,0.84,0.88,305,1.68,0.84,0.88,16.00,1.40,78.9,84.5,81.6,-1.08,-0.95,-1.02
IT22,Trento (Provincia autonoma di),Italy,541.866,"87,334.4",9.30,226,1.26,0.83,0.86,296,3.00,1.96,2.05,12.06,2.43,78.4,84.4,81.3,-2.65,-2.26,-2.46
ESP,Spain,Cntry/Terr,"46,754.783",93.7,9.02,234,1.15,0.82,0.86,304,1.19,0.85,0.89,10.65,0.99,79.8,85.3,82.5,-1.12,-1.02,-1.07
SAU,Saudi Arabia,Cntry/Terr,"34,813.867",16.2,3.47,214,0.26,0.78,0.81,284,0.29,0.87,0.91,3.90,0.22,73.4,76.5,74.9,-0.64,-0.46,-0.55
ABW,Aruba,Cntry/Terr,106.766,593.1,8.97,192,0.64,0.77,0.80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CPV,Cabo Verde,Cntry/Terr,555.988,138.0,5.64,211,0.28,0.76,0.80,281,0.70,1.87,1.96,6.14,0.53,68.6,75.4,71.9,-1.09,-0.95,-1.02
SWZ,Eswatini,Cntry/Terr,"1,160.164",67.5,9.42,191,0.19,0.76,0.80,261,0.16,0.65,0.68,9.40,0.12,55.9,64.6,60.1,-0.18,-0.20,-0.19
PE09,Huancavelica,Peru,387.386,17.5,NA,218,0.53,0.75,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
