LocID,Location,loc_type_fin,Pop_Mid2020,Density_Mid2020,CDR_Yr_Last,Days_Est,CCDR_Est,CCMR_Est,ISCDR_Est,Days_Proj,CCDR_Proj,CCMR_Proj,ISCDR_Proj,CDR_2020,CCDR_2020,e0_2020_M,e0_2020_F,e0_2020_B,e0_Diff_M,e0_Diff_F,e0_Diff_B
BOL,Bolivia (Plurinational State of),Cntry/Terr,"11,673.029",10.8,6.79,159,1.04,1.95,2.16,278,1.08,2.02,2.23,7.73,0.82,67.1,73.1,70.0,-1.81,-1.59,-1.70
IT03,Lombardia,Italy,"10,073.686",422224.8,9.90,196,3.13,1.92,2.12,315,2.55,1.56,1.73,12.54,2.19,78.4,84.2,81.2,-2.18,-1.93,-2.06
ES13,Madrid (Comunidad de),Spain,"6,611.809",823.6,7.06,185,2.60,1.90,2.09,304,3.28,2.39,2.64,10.44,2.72,79.1,84.5,81.7,-3.42,-3.10,-3.26
BRA,Brazil,Cntry/Terr,"212,559.409",25.4,6.42,172,1.25,1.89,2.09,291,1.03,1.57,1.73,7.58,0.82,71.0,78.3,74.6,-1.47,-1.40,-1.44
MX18,Nayarit,Mexico,"1,255.449",45.1,5.47,155,1.15,1.85,2.05,274,1.65,2.67,2.95,7.99,1.24,70.6,76.1,73.3,-2.26,-1.76,-2.01
US44,Rhode Island,U.S.A.,"1,070.329",395.5,9.59,160,2.25,1.82,2.01,279,2.56,2.06,2.28,11.61,1.95,75.0,80.2,77.5,-2.23,-1.88,-2.06
MX17,Morelos,Mexico,"2,047.959",419.8,5.49,159,1.11,1.81,2.00,278,1.44,2.35,2.59,7.87,1.09,70.7,76.2,73.4,-2.01,-1.57,-1.79
US28,Mississippi,U.S.A.,"3,019.798",24.9,10.82,165,1.86,1.80,1.99,284,1.83,1.77,1.95,12.38,1.42,70.8,77.0,73.8,-1.45,-1.29,-1.37
MX22,Queretaro,Mexico,"2,094.397",179.0,4.36,158,0.85,1.77,1.96,277,1.33,2.78,3.07,6.30,1.00,70.4,76.7,73.4,-2.37,-1.96,-2.17
BR17,Tocantins,Brazil,"1,590.921",5.7,NA,143,1.15,1.74,1.92,262,1.11,1.69,1.87,NA,NA,NA,NA,NA,NA,NA,NA
MX12,Guerrero,Mexico,"3,882.954",61.1,4.86,155,1.02,1.74,1.92,274,1.36,2.31,2.55,8.31,1.02,68.5,74.9,71.6,-1.74,-1.42,-1.59
BR21,Maranhao,Brazil,"7,156.397",21.7,NA,159,1.12,1.70,1.88,278,0.76,1.15,1.27,NA,NA,NA,NA,NA,NA,NA,NA
MX01,Aguascalientes,Mexico,"1,360.852",242.3,4.37,146,0.80,1.68,1.85,265,1.45,3.05,3.37,6.26,1.05,70.5,76.8,73.6,-2.49,-2.06,-2.28
BR52,Goias,Brazil,"7,098.918",20.9,NA,163,1.06,1.61,1.77,282,0.97,1.48,1.63,NA,NA,NA,NA,NA,NA,NA,NA
PE01,Amazonas (PE),Peru,423.381,10.8,NA,169,0.98,1.60,1.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MX11,Guanajuato,Mexico,"6,295.742",205.6,4.95,150,0.86,1.59,1.75,269,1.46,2.69,2.97,7.14,1.08,70.0,76.5,73.1,-2.18,-1.82,-2.01
PE12,Junin,Peru,"1,393.373",31.4,NA,169,1.02,1.57,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MX30,Veracruz de Ignacio de la Llave,Mexico,"8,831.401",122.9,5.90,158,0.98,1.56,1.73,277,1.44,2.29,2.53,8.30,1.09,69.7,76.1,72.8,-1.84,-1.52,-1.69
CHL,Chile,Cntry/Terr,"19,116.209",25.7,6.12,168,1.30,1.55,1.71,287,1.12,1.33,1.47,7.34,0.88,76.4,81.2,78.8,-1.56,-1.32,-1.44
PAN,Panama,Cntry/Terr,"4,314.768",58.0,5.06,179,0.97,1.54,1.70,298,1.27,2.02,2.23,6.31,1.04,73.1,79.6,76.3,-2.55,-2.25,-2.40
MX08,Chihuahua,Mexico,"3,832.828",15.5,7.58,148,0.75,1.51,1.67,267,1.17,2.33,2.58,6.47,0.85,70.5,77.0,73.6,-1.92,-1.62,-1.78
ZAF,South Africa,Cntry/Terr,"59,308.690",48.9,9.52,162,0.55,1.50,1.66,281,0.42,1.14,1.26,9.83,0.32,60.4,67.4,63.8,-0.44,-0.41,-0.43
MX24,San Luis Potosi,Mexico,"2,972.710",48.6,5.14,163,0.93,1.49,1.65,282,1.12,1.80,1.99,7.83,0.86,70.7,76.3,73.4,-1.57,-1.23,-1.40
PE10,Huanuco,Peru,804.804,21.6,NA,169,0.90,1.46,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ECU,Ecuador,Cntry/Terr,"17,643.060",71.0,5.10,174,0.79,1.46,1.61,293,1.47,2.72,3.00,6.39,1.18,71.7,77.6,74.6,-2.79,-2.36,-2.58
PE23,Tacna,Peru,371.146,23.1,NA,169,0.86,1.45,1.60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRQ,Iraq,Cntry/Terr,"40,222.503",92.6,4.80,185,0.36,1.42,1.57,304,0.93,3.71,4.10,5.51,0.78,66.4,71.2,68.7,-2.24,-1.66,-1.96
ES17,"Rioja, La",Spain,315.741,62.6,10.00,180,2.40,1.42,1.57,299,3.91,2.31,2.55,13.94,3.19,78.4,84.1,81.2,-2.95,-2.79,-2.87
COL,Colombia,Cntry/Terr,"50,882.884",45.9,5.53,167,0.89,1.42,1.57,286,1.10,1.75,1.93,6.67,0.86,72.8,78.7,75.7,-1.85,-1.48,-1.67
GUF,French Guiana,Cntry/Terr,298.682,3.6,2.92,138,0.54,1.39,1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IT02,Valle d'Aosta/Vallee d'Aoste,Italy,125.953,38701.3,11.70,178,2.38,1.38,1.53,297,2.33,1.35,1.49,14.15,1.89,76.4,83.8,80.0,-1.62,-1.45,-1.54
US04,Arizona,U.S.A.,"7,262.286",24.7,8.23,167,1.55,1.34,1.48,286,1.54,1.34,1.48,9.79,1.21,75.4,81.1,78.2,-1.66,-1.44,-1.55
BEL,Belgium,Cntry/Terr,"11,589.616",382.7,9.79,174,1.80,1.33,1.47,293,1.72,1.27,1.41,11.25,1.38,78.0,82.7,80.3,-1.53,-1.29,-1.42
BR29,Bahia,Brazil,"15,043.792",26.6,NA,160,0.84,1.28,1.42,279,1.26,1.92,2.12,NA,NA,NA,NA,NA,NA,NA,NA
US13,Georgia (USA),U.S.A.,"10,628.510",70.9,7.97,172,1.17,1.27,1.40,291,1.64,1.77,1.96,9.70,1.31,73.5,78.8,76.1,-1.80,-1.49,-1.65
US24,Maryland,U.S.A.,"6,109.605",241.3,8.25,168,1.35,1.26,1.39,287,1.67,1.56,1.73,9.88,1.31,74.6,80.3,77.4,-1.76,-1.53,-1.65
US17,Illinois,U.S.A.,"12,887.403",89.5,8.57,171,1.38,1.25,1.38,290,1.77,1.60,1.77,10.41,1.40,74.9,80.2,77.5,-1.77,-1.49,-1.64
US26,Michigan,U.S.A.,"10,114.528",68.7,9.80,170,1.45,1.23,1.36,289,1.61,1.37,1.52,11.53,1.27,74.1,79.3,76.7,-1.43,-1.19,-1.31
PE19,Pasco,Peru,284.581,11.4,NA,169,0.68,1.21,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ES07,Castilla y Leon,Spain,"2,401.521",25.5,11.91,176,2.46,1.18,1.30,295,2.37,1.13,1.25,15.08,1.91,80.2,85.6,82.8,-1.61,-1.48,-1.55
MX14,Jalisco,Mexico,"8,442.704",107.4,5.33,165,0.67,1.17,1.30,284,1.13,1.99,2.20,7.12,0.88,70.7,77.2,73.9,-1.74,-1.45,-1.60
HND,Honduras,Cntry/Terr,"9,904.608",88.5,4.44,163,0.44,1.17,1.29,282,0.95,2.52,2.78,5.27,0.73,70.8,75.8,73.2,-2.35,-1.95,-2.15
PE05,Ayacucho,Peru,688.200,15.7,NA,169,0.82,1.17,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US10,Delaware,U.S.A.,979.254,193.4,9.54,162,1.40,1.15,1.27,281,1.59,1.32,1.45,11.20,1.22,74.5,80.2,77.3,-1.40,-1.20,-1.30
BR50,Mato Grosso do Sul,Brazil,"2,810.886",7.9,NA,158,0.75,1.14,1.26,277,0.86,1.30,1.44,NA,NA,NA,NA,NA,NA,NA,NA
OMN,Oman,Cntry/Terr,"5,106.622",16.5,2.44,158,0.32,1.13,1.25,277,0.77,2.73,3.02,3.07,0.58,73.8,78.3,76.0,-2.48,-2.24,-2.36
US48,Texas,U.S.A.,"28,999.321",42.7,7.00,171,0.98,1.13,1.25,290,1.49,1.72,1.90,8.42,1.18,74.7,79.9,77.2,-1.90,-1.61,-1.76
ES15,Navarra (C. Foral de),Spain,651.019,62.7,8.51,174,1.73,1.12,1.24,293,1.88,1.22,1.34,11.01,1.51,80.2,85.7,82.9,-1.66,-1.55,-1.61
BR42,Santa Catarina,Brazil,"7,247.033",75.7,NA,163,0.73,1.11,1.22,282,0.60,0.91,1.00,NA,NA,NA,NA,NA,NA,NA,NA
MX32,Zacatecas,Mexico,"1,713.503",22.8,5.62,156,0.71,1.11,1.22,275,1.41,2.19,2.42,8.10,1.06,70.2,76.6,73.3,-1.84,-1.53,-1.69
KGZ,Kyrgyzstan,Cntry/Terr,"6,524.191",34.0,6.07,156,0.38,1.08,1.19,275,0.22,0.62,0.68,6.02,0.16,67.2,75.4,71.2,-0.28,-0.32,-0.30
MYT,Mayotte,Cntry/Terr,272.813,727.5,2.69,157,0.34,1.07,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IT08,Emilia-Romagna,Italy,"4,468.697",164493.2,11.20,192,1.90,1.07,1.18,311,1.79,1.00,1.11,13.02,1.52,79.4,84.8,82.0,-1.46,-1.25,-1.36
US45,South Carolina,U.S.A.,"5,145.408",66.0,9.84,168,1.19,1.06,1.17,287,1.68,1.50,1.65,11.60,1.31,72.9,78.7,75.7,-1.46,-1.24,-1.36
BR43,Rio Grande do Sul,Brazil,"11,507.839",40.9,NA,164,0.70,1.06,1.17,283,0.73,1.10,1.22,NA,NA,NA,NA,NA,NA,NA,NA
ES09,Catalunia,Spain,"7,623.414",237.4,8.41,181,1.53,1.05,1.16,300,1.72,1.18,1.30,10.71,1.41,79.4,85.1,82.2,-1.60,-1.46,-1.53
MX07,Chiapas,Mexico,"5,412.679",73.8,4.53,147,0.46,1.03,1.13,266,0.31,0.68,0.75,5.74,0.22,71.0,76.6,73.7,-0.59,-0.47,-0.53
BR41,Parana,Brazil,"11,565.208",58.0,NA,162,0.67,1.02,1.13,281,0.57,0.87,0.96,NA,NA,NA,NA,NA,NA,NA,NA
IT01,Piemonte,Italy,"4,369.052",172347.8,12.30,184,1.89,1.02,1.13,303,1.55,0.84,0.93,14.03,1.29,78.6,84.4,81.5,-1.12,-0.96,-1.04
US42,Pennsylvania,U.S.A.,"12,966.170",111.7,10.59,169,1.29,1.01,1.12,288,1.64,1.28,1.42,12.20,1.29,74.2,79.8,76.9,-1.34,-1.16,-1.25
MX20,Oaxaca,Mexico,"4,386.373",46.8,5.71,158,0.67,1.01,1.12,277,0.81,1.23,1.36,8.21,0.61,70.3,76.0,73.1,-1.05,-0.83,-0.94
IRN,Iran (Islamic Republic of),Cntry/Terr,"83,992.953",51.6,4.88,199,0.48,1.01,1.11,318,0.63,1.32,1.46,5.45,0.55,74.5,77.2,75.8,-1.24,-0.82,-1.03
USA,United States of America,Cntry/Terr,"331,002.647",36.2,8.69,187,1.10,1.00,1.10,306,1.48,1.34,1.48,10.26,1.24,74.9,80.2,77.4,-1.59,-1.35,-1.47
MX10,Durango,Mexico,"1,858.666",15.0,5.65,168,0.54,0.98,1.09,287,0.77,1.40,1.54,6.79,0.60,70.9,77.2,74.0,-1.26,-1.05,-1.16
US18,Indiana,U.S.A.,"6,767.587",72.8,9.84,171,1.05,0.97,1.07,290,1.43,1.31,1.45,11.25,1.13,73.3,78.8,76.0,-1.27,-1.10,-1.18
ES02,Aragon,Spain,"1,315.017",27.6,10.26,181,1.69,0.96,1.06,300,2.74,1.56,1.72,13.67,2.24,79.0,84.8,81.8,-2.08,-1.92,-2.00
GBR,United Kingdom,Cntry/Terr,"67,886.004",280.6,9.38,183,1.23,0.96,1.06,302,1.24,0.97,1.07,10.50,1.02,78.5,82.1,80.3,-1.25,-0.97,-1.12
IT22,Trento (Provincia autonoma di),Italy,541.866,87334.4,9.30,177,1.55,0.95,1.05,296,1.82,1.12,1.24,11.17,1.48,79.4,85.2,82.2,-1.67,-1.42,-1.55
US32,Nevada,U.S.A.,"3,070.509",10.8,8.22,167,0.97,0.95,1.05,286,1.84,1.80,1.98,10.14,1.44,74.1,79.4,76.7,-1.91,-1.63,-1.77
IT07,Liguria,Italy,"1,557.702",192215.6,14.30,186,1.99,0.94,1.04,305,1.39,0.66,0.73,15.78,1.16,79.1,84.7,81.8,-0.90,-0.79,-0.85
BR31,Minas Gerais,Brazil,"21,411.788",36.5,NA,159,0.60,0.91,1.01,278,0.57,0.87,0.96,NA,NA,NA,NA,NA,NA,NA,NA
US01,Alabama,U.S.A.,"4,944.686",37.6,10.92,163,1.01,0.91,1.01,282,1.62,1.46,1.61,12.56,1.25,71.7,77.5,74.5,-1.26,-1.09,-1.18
SWE,Sweden,Cntry/Terr,"10,099.270",24.6,9.19,174,1.21,0.90,0.99,293,1.59,1.17,1.29,10.40,1.27,79.7,83.4,81.5,-1.53,-1.22,-1.38
GTM,Guatemala,Cntry/Terr,"17,915.567",167.2,4.75,175,0.33,0.90,0.99,294,0.46,1.25,1.38,5.17,0.37,70.4,76.4,73.3,-1.21,-0.95,-1.09
MX16,Michoacan de Ocampo,Mexico,"4,992.690",85.1,5.55,161,0.57,0.89,0.98,280,1.13,1.77,1.95,7.94,0.86,70.9,76.0,73.4,-1.58,-1.19,-1.39
ARM,Armenia,Cntry/Terr,"2,963.234",104.1,9.91,163,0.67,0.86,0.95,282,1.02,1.31,1.45,10.25,0.79,70.6,77.8,74.1,-0.90,-0.79,-0.85
STP,Sao Tome and Principe,Cntry/Terr,219.161,228.3,4.87,128,0.20,0.83,0.92,247,0.14,0.59,0.65,4.77,0.09,67.8,72.7,70.2,-0.31,-0.24,-0.27
PE08,Cusco,Peru,"1,350.177",18.8,NA,169,0.53,0.83,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ESP,Spain,Cntry/Terr,"46,754.783",93.7,9.02,185,1.24,0.83,0.92,304,1.79,1.20,1.32,11.11,1.49,79.3,84.9,82.0,-1.64,-1.49,-1.57
GNQ,Equatorial Guinea,Cntry/Terr,"1,402.985",50.0,9.43,137,0.16,0.81,0.89,256,0.08,0.43,0.48,8.95,0.06,57.9,60.1,59.0,-0.16,-0.10,-0.13
US12,Florida,U.S.A.,"21,586.295",154.3,9.70,175,1.13,0.81,0.89,294,1.51,1.08,1.20,11.32,1.22,75.7,81.4,78.5,-1.44,-1.28,-1.36
KWT,Kuwait,Cntry/Terr,"4,270.563",239.7,2.67,155,0.30,0.80,0.88,274,0.24,0.64,0.70,3.25,0.18,74.4,76.4,75.4,-0.45,-0.27,-0.36
PE06,Cajamarca,Peru,"1,500.006",45.0,NA,169,0.56,0.79,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWZ,Eswatini,Cntry/Terr,"1,160.164",67.5,9.42,142,0.21,0.79,0.87,261,0.36,1.37,1.51,9.53,0.26,55.7,64.3,59.9,-0.39,-0.43,-0.41
IRL,Ireland,Cntry/Terr,"4,937.796",71.7,6.05,178,0.74,0.78,0.86,297,0.73,0.77,0.85,6.98,0.60,79.8,83.2,81.5,-1.03,-0.80,-0.92
IT21,Bolzano (Provincia autonoma di),Italy,531.191,71779.7,8.30,177,1.14,0.78,0.86,296,2.67,1.83,2.02,11.02,2.16,77.9,84.3,81.1,-2.52,-2.15,-2.34
BHR,Bahrain,Cntry/Terr,"1,701.583",2238.9,2.38,174,0.23,0.77,0.85,293,0.34,1.13,1.25,2.73,0.27,75.5,77.8,76.7,-1.03,-0.70,-0.87
US08,Colorado,U.S.A.,"5,762.204",21.4,6.79,171,0.73,0.75,0.83,290,0.97,1.00,1.11,7.99,0.77,76.6,81.6,79.0,-1.23,-1.02,-1.13
US35,New Mexico,U.S.A.,"2,121.624",6.7,8.94,159,0.86,0.74,0.82,278,1.63,1.41,1.56,10.65,1.24,73.7,79.8,76.7,-1.54,-1.36,-1.45
MKD,North Macedonia,Cntry/Terr,"2,083.380",82.6,10.02,167,0.64,0.73,0.81,286,1.20,1.38,1.53,11.23,0.94,72.9,77.2,75.0,-1.04,-0.75,-0.90
SAU,Saudi Arabia,Cntry/Terr,"34,813.867",16.2,3.47,165,0.25,0.73,0.80,284,0.53,1.51,1.66,4.08,0.41,72.9,76.1,74.5,-1.15,-0.81,-0.98
MDA,Republic of Moldova,Cntry/Terr,"4,033.963",122.8,11.62,169,0.56,0.72,0.80,288,1.07,1.39,1.53,12.74,0.84,67.0,75.5,71.1,-0.72,-0.74,-0.73
IT11,Marche,Italy,"1,529.183",162674.8,11.20,187,1.26,0.68,0.75,306,2.44,1.32,1.45,13.80,2.04,79.3,84.7,81.9,-1.87,-1.61,-1.74
US06,California,U.S.A.,"40,011.015",99.0,6.78,178,0.69,0.68,0.75,297,1.53,1.49,1.65,8.43,1.24,76.7,81.9,79.2,-1.99,-1.70,-1.85
