LocID,Location,loc_type_fin,Pop_Mid2020,Density_Mid2020,CDR_Yr_Last,Days_Est,CCDR_Est,CCMR_Est,ISCDR_Est,Days_Proj,CCDR_Proj,CCMR_Proj,ISCDR_Proj,CDR_2020,CCDR_2020,e0_2020_M,e0_2020_F,e0_2020_B,e0_Diff_M,e0_Diff_F,e0_Diff_B
US19,Iowa,U.S.A.,"3,194.037",22.1,9.71,170,0.81,0.68,0.74,282,1.50,1.25,1.36,11.05,1.16,75.6,80.6,78.0,-1.34,-1.13,-1.23
PE09,Huancavelica,Peru,387.386,17.5,NA,176,0.49,0.68,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BHS,Bahamas,Cntry/Terr,393.248,39.3,6.71,163,0.36,0.67,0.73,275,0.53,0.98,1.07,7.49,0.40,71.0,75.7,73.3,-0.71,-0.53,-0.62
IT11,Marche,Italy,"1,529.183",162674.8,11.20,194,1.22,0.67,0.73,306,2.77,1.51,1.65,14.06,2.32,79.0,84.5,81.7,-2.11,-1.81,-1.96
DOM,Dominican Republic,Cntry/Terr,"10,847.904",224.5,6.13,180,0.36,0.66,0.72,292,0.93,1.71,1.87,7.06,0.74,69.5,76.0,72.7,-1.66,-1.49,-1.58
US39,Ohio,U.S.A.,"11,827.215",111.5,10.61,175,0.77,0.66,0.72,287,1.25,1.07,1.17,11.86,0.98,73.5,78.9,76.1,-1.04,-0.88,-0.97
US27,Minnesota,U.S.A.,"5,677.124",27.5,9.96,170,0.73,0.66,0.72,282,1.14,1.02,1.12,9.17,0.88,77.2,81.9,79.5,-1.22,-1.01,-1.12
ITA,Italy,Cntry/Terr,"60,461.828",205.6,10.47,203,1.06,0.65,0.71,315,1.18,0.72,0.79,11.89,1.01,80.4,84.8,82.6,-1.03,-0.88,-0.96
US51,Virginia,U.S.A.,"8,614.990",84.0,8.10,175,0.66,0.63,0.69,287,1.67,1.59,1.74,9.83,1.31,75.2,80.2,77.6,-1.76,-1.46,-1.61
ARG,Argentina,Cntry/Terr,"45,195.777",16.5,7.61,189,0.47,0.63,0.68,301,0.67,0.90,0.98,8.24,0.55,72.6,79.3,75.9,-0.79,-0.76,-0.78
ES11,Extremadura,Spain,"1,063.076",25.5,10.56,186,1.00,0.61,0.66,298,1.82,1.11,1.21,13.03,1.48,78.8,84.6,81.6,-1.40,-1.25,-1.33
US05,Arkansas,U.S.A.,"3,049.575",22.6,10.85,171,0.66,0.59,0.65,283,1.46,1.31,1.43,12.25,1.13,72.4,77.8,75.0,-1.18,-1.00,-1.09
PE21,Puno,Peru,"1,316.375",18.3,NA,176,0.42,0.58,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRA,France,Cntry/Terr,"65,273.512",119.2,9.27,210,0.82,0.58,0.63,322,1.41,0.98,1.08,10.81,1.24,78.5,84.3,81.3,-1.40,-1.30,-1.35
US37,North Carolina,U.S.A.,"10,501.123",83.2,9.07,170,0.61,0.57,0.63,282,1.40,1.31,1.43,10.54,1.08,74.2,79.4,76.8,-1.32,-1.11,-1.22
US47,Tennessee,U.S.A.,"6,847.752",64.1,10.44,173,0.61,0.57,0.63,285,1.13,1.06,1.16,11.59,0.88,72.8,78.0,75.4,-0.98,-0.81,-0.90
US33,New Hampshire,U.S.A.,"1,372.567",59.1,9.31,163,0.71,0.57,0.62,275,0.49,0.39,0.43,10.39,0.36,75.9,81.6,78.7,-0.42,-0.37,-0.39
QAT,Qatar,Cntry/Terr,"2,881.060",248.2,1.19,168,0.16,0.56,0.62,280,0.27,0.99,1.09,1.58,0.21,78.1,81.1,79.6,-1.20,-1.02,-1.11
NLD,Netherlands,Cntry/Terr,"17,134.873",508.2,8.72,190,0.71,0.55,0.60,302,1.76,1.36,1.48,10.53,1.45,79.0,82.7,80.8,-1.75,-1.36,-1.56
US29,Missouri,U.S.A.,"6,200.300",34.7,10.12,176,0.57,0.50,0.55,288,1.44,1.25,1.37,11.52,1.13,73.7,79.1,76.4,-1.26,-1.08,-1.17
IT05,Veneto,Italy,"4,914.725",267218.0,10.00,201,0.79,0.48,0.53,313,1.12,0.69,0.75,11.38,0.96,79.9,85.4,82.6,-1.00,-0.87,-0.94
CHI,Channel Islands,Cntry/Terr,173.859,915.0,7.81,170,0.59,0.48,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GMB,Gambia,Cntry/Terr,"2,416.664",238.8,7.99,169,0.09,0.48,0.53,281,0.43,2.33,2.54,7.89,0.33,60.0,63.2,61.6,-0.97,-0.63,-0.80
ES06,Cantabria,Spain,579.733,109.0,10.33,179,0.80,0.48,0.52,291,1.09,0.65,0.71,12.02,0.87,80.0,86.0,82.9,-0.84,-0.83,-0.83
US16,Idaho,U.S.A.,"1,774.655",8.3,8.16,169,0.50,0.47,0.52,281,1.15,1.09,1.20,9.40,0.88,76.2,80.4,78.3,-1.22,-0.95,-1.08
MDV,Maldives,Cntry/Terr,540.542,1801.8,2.84,134,0.16,0.47,0.51,246,0.18,0.53,0.57,2.84,0.12,77.3,80.6,78.9,-0.47,-0.36,-0.42
US53,Washington,U.S.A.,"7,627.572",44.2,7.70,199,0.48,0.46,0.51,311,0.66,0.64,0.70,8.48,0.56,77.1,81.8,79.4,-0.82,-0.69,-0.76
SLV,El Salvador,Cntry/Terr,"6,486.201",313.0,7.02,164,0.27,0.46,0.51,276,0.69,1.19,1.31,7.69,0.52,67.8,77.2,72.4,-0.91,-0.83,-0.87
PE03,Apurimac,Peru,453.951,21.7,NA,176,0.34,0.46,0.50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US21,Kentucky,U.S.A.,"4,519.893",43.9,10.82,175,0.48,0.44,0.48,287,1.25,1.15,1.26,12.41,0.98,71.9,77.2,74.5,-1.00,-0.84,-0.92
US40,Oklahoma,U.S.A.,"3,989.492",22.4,10.29,173,0.46,0.44,0.48,285,1.04,0.98,1.07,11.42,0.81,72.8,77.9,75.3,-0.92,-0.77,-0.84
US31,Nebraska,U.S.A.,"1,952.141",9.8,8.79,167,0.48,0.43,0.47,279,1.09,0.98,1.07,9.85,0.83,76.4,80.9,78.6,-1.09,-0.90,-1.00
CPV,Cabo Verde,Cntry/Terr,555.988,138.0,5.64,169,0.17,0.43,0.47,281,0.65,1.67,1.83,6.11,0.50,68.7,75.5,72.0,-1.02,-0.88,-0.95
DJI,Djibouti,Cntry/Terr,988.002,42.6,7.08,156,0.14,0.42,0.46,268,0.08,0.24,0.26,7.17,0.06,65.1,69.3,67.2,-0.14,-0.10,-0.12
ABW,Aruba,Cntry/Terr,106.766,593.1,8.97,150,0.37,0.42,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ES10,Comunitat Valenciana,Spain,"4,976.319",214.0,8.81,188,0.59,0.42,0.45,300,1.50,1.06,1.16,10.86,1.23,79.1,84.5,81.7,-1.37,-1.19,-1.28
BIH,Bosnia and Herzegovina,Cntry/Terr,"3,280.815",64.3,10.61,175,0.43,0.41,0.45,287,1.03,0.97,1.06,11.90,0.81,74.2,79.3,76.7,-0.82,-0.67,-0.74
IT13,Abruzzo,Italy,"1,314.662",121463.4,11.20,186,0.71,0.41,0.44,298,0.77,0.44,0.48,12.35,0.62,79.3,85.3,82.2,-0.60,-0.53,-0.57
US38,North Dakota,U.S.A.,769.967,4.3,8.49,165,0.46,0.41,0.44,277,1.08,0.95,1.04,9.68,0.82,76.3,81.3,78.7,-1.12,-0.94,-1.03
MNE,Montenegro,Cntry/Terr,628.062,46.7,10.70,171,0.39,0.41,0.44,283,1.16,1.21,1.33,11.71,0.90,73.7,78.7,76.1,-0.93,-0.75,-0.84
CAN,Canada,Cntry/Terr,"37,742.157",4.2,7.71,186,0.48,0.40,0.44,298,0.85,0.70,0.77,8.70,0.69,79.7,83.7,81.6,-0.96,-0.81,-0.89
AFG,Afghanistan,Cntry/Terr,"38,928.341",59.6,6.52,174,0.08,0.39,0.43,286,0.05,0.24,0.27,6.29,0.04,63.5,66.6,65.0,-0.13,-0.09,-0.11
US49,Utah,U.S.A.,"3,194.497",15.0,5.81,167,0.30,0.39,0.43,279,0.44,0.58,0.63,6.54,0.33,76.9,80.9,78.9,-0.66,-0.50,-0.58
US46,South Dakota,U.S.A.,893.132,4.5,9.19,159,0.46,0.39,0.42,271,0.72,0.61,0.66,10.04,0.53,76.0,81.4,78.7,-0.66,-0.59,-0.63
GUM,Guam,Cntry/Terr,168.783,312.6,5.18,174,0.26,0.38,0.42,286,0.27,0.39,0.42,5.71,0.21,76.7,83.2,79.9,-0.37,-0.40,-0.39
LUX,Luxembourg,Cntry/Terr,625.976,241.7,7.14,183,0.40,0.38,0.41,295,0.53,0.51,0.56,7.72,0.43,79.7,83.9,81.7,-0.66,-0.55,-0.60
ROU,Romania,Cntry/Terr,"19,237.682",83.6,13.03,174,0.44,0.38,0.41,286,1.14,0.97,1.06,14.08,0.89,72.0,79.0,75.4,-0.75,-0.66,-0.70
ES04,Balears (Illes),Spain,"1,137.723",227.9,6.70,185,0.44,0.38,0.41,297,0.46,0.40,0.43,7.85,0.38,80.7,85.7,83.1,-0.55,-0.48,-0.52
KAZ,Kazakhstan,Cntry/Terr,"18,776.707",7.0,7.13,169,0.19,0.36,0.40,281,1.06,2.05,2.24,8.05,0.82,68.0,76.4,72.1,-1.19,-1.21,-1.20
US55,Wisconsin,U.S.A.,"5,882.866",41.8,9.09,176,0.42,0.36,0.39,288,0.98,0.83,0.91,10.30,0.77,76.2,80.9,78.5,-0.93,-0.78,-0.86
PSE,State of Palestine,Cntry/Terr,"5,101.416",847.4,3.46,171,0.08,0.34,0.38,283,0.83,3.44,3.76,4.11,0.64,70.2,74.2,72.2,-2.31,-1.72,-2.02
VIR,United States Virgin Islands,Cntry/Terr,104.423,298.4,8.47,159,0.40,0.34,0.37,271,3.54,3.02,3.30,11.80,2.62,75.4,80.7,78.0,-2.74,-2.53,-2.64
CHE,Switzerland,Cntry/Terr,"8,654.618",219.0,8.01,191,0.45,0.34,0.37,303,0.75,0.57,0.62,8.93,0.62,81.2,85.0,83.1,-0.83,-0.68,-0.76
ES03,Asturias (Principado de),Spain,"1,024.060",96.6,12.64,185,0.65,0.33,0.36,297,2.02,1.03,1.12,15.39,1.64,78.8,84.8,81.7,-1.30,-1.21,-1.25
MRT,Mauritania,Cntry/Terr,"4,649.660",4.5,7.27,162,0.08,0.33,0.36,274,0.06,0.23,0.26,7.12,0.04,63.3,66.6,64.9,-0.12,-0.08,-0.10
ARE,United Arab Emirates,Cntry/Terr,"9,890.400",118.3,1.45,175,0.08,0.33,0.36,287,0.52,2.01,2.20,2.10,0.40,75.5,78.1,76.8,-1.93,-1.32,-1.63
US20,Kansas,U.S.A.,"2,945.539",13.9,9.29,170,0.37,0.33,0.36,282,1.23,1.10,1.20,10.58,0.95,75.1,80.0,77.5,-1.16,-0.97,-1.07
IT09,Toscana,Italy,"3,740.109",295717.2,11.60,187,0.60,0.33,0.36,299,1.11,0.60,0.66,12.90,0.91,80.2,85.4,82.7,-0.85,-0.73,-0.79
CRI,Costa Rica,Cntry/Terr,"5,094.114",99.8,5.05,177,0.23,0.32,0.35,289,0.89,1.25,1.36,6.08,0.70,76.4,81.7,79.0,-1.54,-1.30,-1.42
ISR,Israel,Cntry/Terr,"8,655.541",400.0,5.33,176,0.26,0.32,0.35,288,1.06,1.29,1.41,6.27,0.83,79.8,83.3,81.5,-1.75,-1.32,-1.54
PRY,Paraguay,Cntry/Terr,"7,132.530",18.0,5.48,175,0.14,0.31,0.34,287,0.60,1.30,1.42,6.13,0.47,71.2,75.6,73.3,-1.13,-0.89,-1.01
LBY,Libya,Cntry/Terr,"6,871.287",3.9,5.07,163,0.11,0.31,0.34,275,0.76,2.10,2.30,5.74,0.57,69.0,75.1,72.0,-1.27,-1.03,-1.15
IT06,Friuli-Venezia Giulia,Italy,"1,218.962",155147.8,11.90,188,0.56,0.30,0.33,300,0.70,0.38,0.41,12.78,0.57,80.3,85.4,82.8,-0.53,-0.47,-0.50
EGY,Egypt,Cntry/Terr,"102,334.403",102.8,5.83,188,0.11,0.30,0.32,300,0.19,0.53,0.58,5.92,0.16,69.5,74.2,71.8,-0.34,-0.27,-0.30
ES01,Andalucia,Spain,"8,349.380",95.3,8.33,183,0.38,0.29,0.32,295,1.05,0.82,0.90,10.14,0.85,78.6,84.1,81.3,-0.99,-0.86,-0.92
TUR,Turkey,Cntry/Terr,"84,339.067",109.6,5.40,178,0.17,0.28,0.31,290,0.80,1.34,1.47,6.26,0.64,73.7,79.6,76.6,-1.21,-1.07,-1.14
RUS,Russian Federation,Cntry/Terr,"145,934.460",8.9,12.72,171,0.27,0.28,0.31,283,0.89,0.93,1.02,13.51,0.69,66.7,77.2,71.8,-0.53,-0.62,-0.58
PRI,Puerto Rico,Cntry/Terr,"2,860.840",322.5,9.35,175,0.37,0.27,0.30,287,0.59,0.43,0.47,10.80,0.47,76.2,83.1,79.6,-0.52,-0.49,-0.51
GNB,Guinea-Bissau,Cntry/Terr,"1,967.998",70.0,9.72,139,0.05,0.27,0.29,251,0.14,0.73,0.80,9.45,0.10,56.3,60.4,58.3,-0.23,-0.16,-0.19
SRB,Serbia,Cntry/Terr,"8,737.370",99.9,13.17,176,0.29,0.26,0.29,288,0.18,0.16,0.18,13.37,0.14,73.4,78.6,75.9,-0.13,-0.10,-0.11
BLZ,Belize,Cntry/Terr,397.621,17.4,4.70,159,0.10,0.26,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ES12,Galicia,Spain,"2,697.559",91.2,11.57,182,0.50,0.26,0.28,294,1.69,0.87,0.95,14.29,1.35,79.4,85.4,82.3,-1.16,-1.08,-1.12
GUY,Guyana,Cntry/Terr,786.559,4.0,7.42,184,0.12,0.25,0.28,296,0.39,0.79,0.86,7.90,0.31,66.3,72.6,69.4,-0.70,-0.58,-0.64
US54,West Virginia,U.S.A.,"1,828.890",29.3,12.82,159,0.32,0.25,0.27,271,1.27,0.98,1.08,14.27,0.94,71.7,77.3,74.4,-0.82,-0.68,-0.75
YEM,Yemen,Cntry/Terr,"29,825.968",56.5,6.01,135,0.05,0.25,0.27,247,0.04,0.17,0.19,6.00,0.02,64.5,67.9,66.1,-0.08,-0.05,-0.07
IND,India,Cntry/Terr,"1,380,004.385",464.1,7.24,184,0.11,0.25,0.27,296,0.58,1.30,1.42,7.89,0.47,67.7,70.6,69.1,-0.89,-0.60,-0.75
ALB,Albania,Cntry/Terr,"2,877.800",105.0,7.82,183,0.23,0.24,0.27,295,0.93,1.01,1.10,9.18,0.75,76.1,79.6,77.8,-1.02,-0.70,-0.86
PRT,Portugal,Cntry/Terr,"10,196.707",111.3,10.59,179,0.37,0.24,0.27,291,1.03,0.67,0.73,12.03,0.82,78.4,84.2,81.3,-0.79,-0.71,-0.75
AZE,Azerbaijan,Cntry/Terr,"10,139.175",122.7,6.75,178,0.11,0.23,0.25,290,0.22,0.45,0.49,7.06,0.18,70.2,75.3,72.7,-0.30,-0.23,-0.27
ZMB,Zambia,Cntry/Terr,"18,383.956",24.7,6.58,163,0.04,0.22,0.24,275,0.02,0.14,0.15,6.35,0.02,60.9,66.9,63.8,-0.06,-0.05,-0.05
CAF,Central African Republic,Cntry/Terr,"4,829.764",7.8,12.39,112,0.04,0.21,0.23,224,0.02,0.11,0.12,11.82,0.01,51.3,55.7,53.4,-0.02,-0.02,-0.02
US41,Oregon,U.S.A.,"4,244.225",17.1,8.84,178,0.24,0.21,0.23,290,1.04,0.90,0.99,10.03,0.82,76.2,81.0,78.6,-1.04,-0.86,-0.95
US30,Montana,U.S.A.,"1,076.137",2.9,9.71,167,0.25,0.21,0.23,279,0.80,0.66,0.72,10.50,0.61,75.9,80.4,78.1,-0.74,-0.59,-0.67
ES18,Ceuta,Spain,83.673,4183.6,6.29,169,0.18,0.20,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ES14,Murcia (Region de),Spain,"1,479.460",130.8,7.65,176,0.23,0.20,0.21,288,0.19,0.16,0.17,8.40,0.15,80.4,85.5,82.8,-0.20,-0.17,-0.19
PAK,Pakistan,Cntry/Terr,"220,892.331",286.5,6.98,177,0.06,0.19,0.21,289,0.06,0.19,0.21,6.98,0.05,66.3,68.4,67.3,-0.13,-0.08,-0.10
GAB,Gabon,Cntry/Terr,"2,225.728",8.6,6.91,176,0.05,0.19,0.21,288,0.03,0.11,0.12,6.78,0.02,64.4,68.7,66.5,-0.06,-0.04,-0.05
IT12,Lazio,Italy,"5,885.980",341707.9,9.70,190,0.29,0.19,0.20,302,0.34,0.22,0.24,10.58,0.28,79.9,85.3,82.5,-0.31,-0.27,-0.29
SEN,Senegal,Cntry/Terr,"16,743.930",87.0,5.81,164,0.04,0.18,0.20,276,0.04,0.18,0.19,5.58,0.03,65.9,70.1,67.9,-0.09,-0.06,-0.08
IT16,Puglia,Italy,"4,034.220",206586.8,9.60,192,0.27,0.17,0.19,304,0.44,0.28,0.31,10.57,0.36,79.9,85.2,82.5,-0.41,-0.34,-0.37
BLR,Belarus,Cntry/Terr,"9,449.321",46.6,12.55,164,0.17,0.17,0.19,276,0.91,0.92,1.01,13.31,0.69,69.2,79.0,74.0,-0.53,-0.60,-0.56
DNK,Denmark,Cntry/Terr,"5,792.203",136.5,9.72,181,0.22,0.17,0.19,293,0.78,0.61,0.67,10.55,0.62,78.4,82.4,80.3,-0.72,-0.59,-0.66
US56,Wyoming,U.S.A.,584.633,2.3,8.23,144,0.18,0.17,0.18,256,0.12,0.11,0.12,8.78,0.08,76.7,81.3,79.0,-0.12,-0.10,-0.11
CMR,Cameroon,Cntry/Terr,"26,545.864",56.2,9.36,172,0.03,0.17,0.18,284,0.02,0.11,0.12,8.97,0.02,58.2,60.8,59.5,-0.04,-0.03,-0.04
US02,Alaska,U.S.A.,745.469,0.5,5.96,161,0.13,0.16,0.18,273,0.10,0.12,0.13,6.81,0.07,76.1,81.2,78.6,-0.14,-0.13,-0.13
PHL,Philippines,Cntry/Terr,"109,581.085",367.5,5.83,224,0.06,0.16,0.17,336,0.58,1.52,1.66,6.55,0.53,66.3,74.5,70.3,-1.05,-1.13,-1.09
MAR,Morocco,Cntry/Terr,"36,910.558",82.7,5.06,186,0.08,0.16,0.17,298,0.75,1.49,1.63,5.78,0.61,74.3,77.2,75.7,-1.28,-0.88,-1.08
BGR,Bulgaria,Cntry/Terr,"6,948.445",64.0,15.38,186,0.20,0.16,0.17,298,1.00,0.79,0.86,16.33,0.81,71.1,78.3,74.6,-0.57,-0.50,-0.54
COG,Congo,Cntry/Terr,"5,518.092",16.2,6.75,164,0.03,0.16,0.17,276,0.13,0.62,0.68,6.76,0.10,62.9,66.0,64.4,-0.29,-0.19,-0.24
US23,Maine,U.S.A.,"1,355.887",17.0,10.99,168,0.22,0.16,0.17,280,0.21,0.15,0.17,11.93,0.16,75.9,81.0,78.4,-0.16,-0.13,-0.15
LBR,Liberia,Cntry/Terr,"5,057.677",52.5,7.60,161,0.04,0.15,0.17,273,0.02,0.09,0.10,7.41,0.02,62.8,65.7,64.2,-0.04,-0.03,-0.04
ES05,Canarias,Spain,"2,136.113",286.8,7.05,183,0.18,0.15,0.17,295,0.55,0.47,0.52,8.39,0.45,79.5,84.7,82.0,-0.62,-0.54,-0.58
US50,Vermont,U.S.A.,634.325,26.5,9.63,175,0.19,0.15,0.16,287,0.12,0.09,0.10,10.24,0.09,76.7,81.8,79.2,-0.11,-0.09,-0.10
DZA,Algeria,Cntry/Terr,"43,851.043",18.4,4.72,185,0.07,0.15,0.16,297,0.18,0.37,0.40,5.00,0.14,75.4,78.0,76.7,-0.41,-0.27,-0.34
ZWE,Zimbabwe,Cntry/Terr,"14,862.927",38.4,8.07,173,0.03,0.15,0.16,285,0.03,0.15,0.17,7.84,0.03,59.7,62.9,61.3,-0.06,-0.05,-0.05
CN17,Hubei,China,"60,772.884",326.9,7.00,245,0.11,0.15,0.16,357,0.08,0.10,0.11,NA,NA,NA,NA,NA,NA,NA,NA
SDN,Sudan,Cntry/Terr,"43,849.269",24.8,7.24,181,0.04,0.15,0.16,293,0.02,0.09,0.10,7.13,0.02,63.6,67.4,65.4,-0.06,-0.04,-0.05
DEU,Germany,Cntry/Terr,"83,783.945",240.4,11.16,187,0.22,0.14,0.16,299,0.43,0.28,0.31,11.97,0.35,78.8,83.5,81.1,-0.36,-0.30,-0.33
BGD,Bangladesh,Cntry/Terr,"164,689.383",1265.2,5.55,177,0.06,0.14,0.15,289,0.19,0.46,0.50,5.77,0.15,70.8,74.5,72.6,-0.36,-0.30,-0.33
UKR,Ukraine,Cntry/Terr,"43,733.759",75.5,15.19,183,0.14,0.14,0.15,295,1.10,1.09,1.19,15.79,0.89,66.6,76.3,71.3,-0.59,-0.63,-0.61
IDN,Indonesia,Cntry/Terr,"273,523.621",151.0,6.45,186,0.06,0.14,0.15,298,0.13,0.29,0.32,6.78,0.11,69.5,74.0,71.7,-0.20,-0.16,-0.18
KEN,Kenya,Cntry/Terr,"53,771.300",94.5,5.52,170,0.02,0.12,0.14,282,0.02,0.09,0.09,5.48,0.01,64.4,69.1,66.7,-0.04,-0.03,-0.04
AUT,Austria,Cntry/Terr,"9,006.400",109.3,9.87,184,0.17,0.12,0.14,296,0.11,0.08,0.09,10.07,0.09,79.3,83.9,81.5,-0.11,-0.09,-0.10
HTI,Haiti,Cntry/Terr,"11,402.533",413.7,8.57,159,0.04,0.12,0.13,271,0.30,0.84,0.92,8.68,0.22,61.6,66.1,63.8,-0.48,-0.37,-0.43
LBN,Lebanon,Cntry/Terr,"6,825.442",667.2,4.31,186,0.06,0.12,0.13,298,0.33,0.62,0.68,4.92,0.27,76.6,80.4,78.5,-0.63,-0.52,-0.58
IT15,Campania,Italy,"5,801.773",424534.7,9.20,185,0.15,0.12,0.13,297,0.29,0.22,0.25,9.93,0.24,78.1,84.0,80.9,-0.28,-0.24,-0.26
NIC,Nicaragua,Cntry/Terr,"6,624.554",55.0,5.06,169,0.05,0.11,0.12,281,0.10,0.24,0.26,5.26,0.08,71.0,78.0,74.4,-0.21,-0.19,-0.20
MWI,Malawi,Cntry/Terr,"19,129.955",202.9,6.77,158,0.02,0.11,0.12,270,0.01,0.07,0.08,6.41,0.01,61.3,67.6,64.4,-0.03,-0.02,-0.03
US15,Hawaii,U.S.A.,"1,439.609",86.5,7.98,163,0.15,0.11,0.12,275,0.43,0.33,0.36,8.73,0.32,78.5,84.9,81.6,-0.47,-0.47,-0.47
ATG,Antigua and Barbuda,Cntry/Terr,97.928,222.6,6.34,157,0.07,0.11,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,Hungary,Cntry/Terr,"9,660.350",106.7,12.53,181,0.13,0.11,0.12,293,0.81,0.68,0.74,13.55,0.65,72.8,79.9,76.3,-0.54,-0.52,-0.53
SLE,Sierra Leone,Cntry/Terr,"7,976.985",110.5,11.91,144,0.02,0.11,0.12,256,0.01,0.06,0.07,11.40,0.01,54.1,55.8,54.9,-0.02,-0.01,-0.02
IT20,Sardegna,Italy,"1,643.577",68239.9,9.90,181,0.17,0.10,0.11,293,0.37,0.22,0.24,10.90,0.30,79.8,85.8,82.7,-0.32,-0.28,-0.30
MDG,Madagascar,Cntry/Terr,"27,691.019",47.6,6.13,118,0.02,0.10,0.11,230,0.02,0.10,0.10,5.93,0.01,65.7,69.0,67.3,-0.05,-0.03,-0.04
IT10,Umbria,Italy,884.495,104653.3,11.40,183,0.18,0.10,0.11,295,0.59,0.31,0.34,12.53,0.47,81.0,85.8,83.3,-0.46,-0.39,-0.43
SVN,Slovenia,Cntry/Terr,"2,078.932",103.2,9.94,179,0.13,0.10,0.11,291,0.22,0.16,0.17,10.72,0.17,78.6,84.0,81.2,-0.18,-0.16,-0.17
POL,Poland,Cntry/Terr,"37,846.605",123.6,10.09,184,0.11,0.10,0.11,296,0.63,0.54,0.59,11.09,0.51,74.4,82.1,78.2,-0.54,-0.53,-0.53
COM,Comoros,Cntry/Terr,869.595,467.3,7.27,132,0.02,0.10,0.10,244,0.01,0.05,0.06,7.12,0.01,62.7,66.3,64.5,-0.02,-0.02,-0.02
GLP,Guadeloupe,Cntry/Terr,400.127,245.8,8.19,169,0.12,0.09,0.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ES19,Melilla,Spain,85.187,7098.9,5.78,171,0.08,0.09,0.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIN,Finland,Cntry/Terr,"5,540.718",18.2,9.73,175,0.13,0.09,0.10,287,0.08,0.06,0.06,10.15,0.06,79.2,84.8,81.9,-0.07,-0.06,-0.07
TTO,Trinidad and Tobago,Cntry/Terr,"1,399.491",272.8,8.32,171,0.07,0.09,0.10,283,0.15,0.21,0.23,8.91,0.12,70.8,76.2,73.4,-0.17,-0.14,-0.15
NPL,Nepal,Cntry/Terr,"29,136.808",203.3,6.39,119,0.03,0.09,0.10,231,0.82,2.18,2.38,6.86,0.52,68.4,71.7,70.0,-1.09,-0.75,-0.93
NOR,Norway,Cntry/Terr,"5,421.242",14.8,8.00,183,0.10,0.08,0.09,295,0.06,0.05,0.06,8.06,0.05,80.6,84.4,82.5,-0.07,-0.06,-0.06
IT14,Molise,Italy,306.556,68830.7,12.10,180,0.15,0.08,0.09,292,0.14,0.07,0.08,12.72,0.11,80.0,85.7,82.8,-0.10,-0.09,-0.10
HRV,Croatia,Cntry/Terr,"4,105.268",73.4,13.13,172,0.11,0.08,0.09,284,0.75,0.56,0.61,13.88,0.58,75.0,81.3,78.1,-0.48,-0.43,-0.45
MLI,Mali,Cntry/Terr,"20,250.834",16.6,9.82,163,0.01,0.08,0.09,275,0.01,0.05,0.05,9.23,0.01,58.8,60.4,59.6,-0.02,-0.01,-0.02
TJK,Tajikistan,Cntry/Terr,"9,537.642",68.1,4.90,133,0.02,0.08,0.09,245,0.01,0.04,0.05,4.74,0.01,69.0,73.6,71.2,-0.02,-0.02,-0.02
GHA,Ghana,Cntry/Terr,"31,072.945",136.6,7.35,173,0.02,0.08,0.09,285,0.02,0.07,0.07,7.23,0.01,63.2,65.4,64.2,-0.03,-0.02,-0.03
ETH,Ethiopia,Cntry/Terr,"114,963.583",115.0,6.66,160,0.02,0.08,0.09,272,0.08,0.32,0.35,6.43,0.06,64.8,68.7,66.7,-0.19,-0.13,-0.16
EST,Estonia,Cntry/Terr,"1,326.539",31.3,11.62,171,0.10,0.08,0.08,283,0.19,0.15,0.16,12.37,0.15,74.3,82.6,78.4,-0.13,-0.13,-0.13
IT19,Sicilia,Italy,"5,005.165",193904.0,10.40,184,0.11,0.08,0.08,296,0.10,0.07,0.07,10.91,0.08,78.6,84.5,81.4,-0.09,-0.07,-0.08
CZE,Czechia,Cntry/Terr,"10,708.982",138.6,10.50,174,0.09,0.07,0.08,286,0.23,0.19,0.21,11.08,0.18,76.7,81.9,79.2,-0.19,-0.16,-0.17
TCD,Chad,Cntry/Terr,"16,425.859",13.0,12.24,137,0.01,0.07,0.08,249,0.02,0.11,0.13,11.73,0.01,53.0,55.9,54.4,-0.04,-0.03,-0.03
SOM,Somalia,Cntry/Terr,"15,893.219",25.3,10.94,157,0.01,0.07,0.08,269,0.05,0.27,0.30,10.59,0.04,55.8,59.3,57.5,-0.11,-0.07,-0.09
MTQ,Martinique,Cntry/Terr,375.265,354.0,9.07,171,0.10,0.07,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IT18,Calabria,Italy,"1,949.987",128147.1,10.10,181,0.10,0.07,0.07,293,0.12,0.08,0.08,10.85,0.10,79.0,85.1,82.0,-0.10,-0.09,-0.10
