LocID,Location,Loc_type,Mid_2020_pop,PopDensity,CDR_year,Days_Est,CCDR_Est,CCMR_Est,ISCDR_Est,Days_Proj,CCDR_Proj,CCMR_Proj,ISCDR_Proj,2020_e0_M,2020_e0_F,Diff_e0_M,Diff_e0_F
TUN,Tunisia,Cntry/Terr,11818.618,76.072,6.281,113,0.013702694,0.022487884,0.025300231,NA,NA,NA,NA,NA,NA,NA,NA
CUB,Cuba,Cntry/Terr,11326.616,106.413,9.29,115,0.024164706,0.021788468,0.024513345,229,0.012304113,0.011094186,0.012481631,76.97102656,80.84551244,-0.010249295,-0.049437675
CRI,Costa Rica,Cntry/Terr,5094.114,99.767,5.2355,114,0.015756058,0.02170687,0.024421543,228,0.597496593,0.823161507,0.926106526,77.12713355,82.22383014,-0.849227461,-0.795791404
NPL,Nepal,Cntry/Terr,29136.808,203.256,6.311,56,0.007850894,0.020999211,0.023625384,170,0.443093286,1.185165549,1.333382987,69.01866095,71.91611833,-0.452203803,-0.548742626
PRY,Paraguay,Cntry/Terr,7132.53,17.953,5.604,112,0.009163248,0.019739371,0.022207988,226,0.614174732,1.323048641,1.488509813,71.40253447,75.59172223,-0.925014988,-0.897608024
SVK,Slovakia,Cntry/Terr,5459.643,113.534,10.117,96,0.01955256,0.018990584,0.021365556,210,0.009313837,0.00904614,0.010177455,74.15588734,81.00897167,-0.005766994,-0.042886618
VEN,Venezuela (Bolivarian Republic of),Cntry/Terr,28435.943,32.238,7.1435,105,0.009806502,0.017763314,0.019984803,219,0.054034693,0.097877426,0.11011803,68.43376613,75.88042358,-0.058007542,-0.284757234
CUW,Curacao,Cntry/Terr,164.1,369.595,9.0805,112,0.019913816,0.017515036,0.019705476,NA,NA,NA,NA,NA,NA,NA,NA
JAM,Jamaica,Cntry/Terr,2961.161,273.422,7.626,114,0.01084212,0.016644374,0.018725928,228,0.005104239,0.007835816,0.008815767,72.9592628,76.16148996,-0.005939256,-0.105664193
SGP,Singapore,Cntry/Terr,5850.343,8357.633,4.828,112,0.014522958,0.016324222,0.018365738,226,0.006860616,0.007711529,0.008675937,81.63947115,85.81026132,-0.00906472,-0.023463371
ETH,Ethiopia,Cntry/Terr,114963.583,114.964,6.3285,97,0.003938495,0.01610418,0.018118178,NA,NA,NA,NA,NA,NA,NA,NA
GEO,Georgia,Cntry/Terr,3989.175,57.406,12.769,98,0.014043106,0.014689992,0.016527131,212,0.005270998,0.005513803,0.006203362,69.46240554,78.15434101,-0.002542943,-0.07424455
UZB,Uzbekistan,Cntry/Terr,33469.199,78.677,5.8265,106,0.005261385,0.014435348,0.01624064,220,0.660229663,1.811432711,2.037971456,68.75852281,73.10534356,-0.845949236,-0.838115999
NZL,New Zealand,Cntry/Terr,4822.233,18.314,7.1075,105,0.015902532,0.014433482,0.016238541,219,0.007930862,0.007198221,0.008098435,80.73204839,84.04111774,-0.007710536,-0.039723639
AGO,Angola,Cntry/Terr,32866.268,26.363,7.8895,102,0.00240189,0.014064703,0.015823643,216,0.42923031,2.513435545,2.82776714,57.89661277,63.10745776,-0.740996792,-1.150237645
KOR,Republic of Korea,Cntry/Terr,51269.183,527.298,6.4015,143,0.014377426,0.013329696,0.014996715,257,0.008086664,0.007497363,0.008434987,80.03069921,86.02708311,-0.008592226,-0.026840281
MOZ,Mozambique,Cntry/Terr,31255.435,39.746,8.1175,47,0.002242333,0.011734618,0.013202156,161,0.000467056,0.002444204,0.002749877,58.01754276,63.37724685,-0.00052557,-0.51049344
JOR,Jordan,Cntry/Terr,10203.14,114.926,3.931,106,0.003384086,0.011144242,0.012537947,220,0.001169754,0.003852154,0.004333907,72.96797269,76.32169536,-0.002263253,-0.13016422
AUS,Australia,Cntry/Terr,25499.881,3.319,6.659,132,0.0115259,0.010197406,0.011472699,246,0.006213988,0.005497754,0.006185306,81.63395278,85.47525493,-0.007035423,-0.032982222
ZWE,Zimbabwe,Cntry/Terr,14862.927,38.42,7.8465,110,0.002014775,0.009596302,0.01079642,NA,NA,NA,NA,NA,NA,NA,NA
JPN,Japan,Cntry/Terr,126476.458,346.934,10.975,149,0.019072016,0.009402062,0.010577889,263,0.010974897,0.00541037,0.006086994,81.58675265,87.7523083,-0.007377606,-0.025940642
RWA,Rwanda,Cntry/Terr,12952.209,525.019,5.1125,42,0.002018409,0.008850494,0.009957342,156,0.000484932,0.002126373,0.002392298,67.00479519,71.08362968,-0.000705915,-0.246459803
CHN,China,Cntry/Terr,1439323.774,153.312,7.472,182,0.006484295,0.008583083,0.009656487,NA,NA,NA,NA,NA,NA,NA,NA
SYR,Syrian Arab Republic,Cntry/Terr,17500.657,95.304,4.796,104,0.002815279,0.007978684,0.008976502,218,0.000767468,0.002175054,0.002447067,69.34158123,78.28379525,-0.00118377,-0.094470142
TZA,United Republic of Tanzania,Cntry/Terr,59734.213,67.435,6.213,102,0.00126147,0.006622276,0.007450461,NA,NA,NA,NA,NA,NA,NA,NA
BWA,Botswana,Cntry/Terr,2351.625,4.149,5.86,101,0.001540961,0.005208005,0.005859321,NA,NA,NA,NA,NA,NA,NA,NA
LKA,Sri Lanka,Cntry/Terr,21413.25,341.465,6.869,104,0.001807831,0.002638486,0.002968456,218,0.000688135,0.001004316,0.001129916,73.77733191,80.33155434,-0.000684755,-0.06384174
THA,Thailand,Cntry/Terr,69799.978,136.624,7.9525,132,0.002303986,0.002595161,0.002919713,246,0.001178423,0.00132735,0.001493349,73.63206317,80.91337873,-0.001198153,-0.06503599
BDI,Burundi,Cntry/Terr,11890.781,463.037,7.656,83,0.000370845,0.002117551,0.002382373,NA,NA,NA,NA,NA,NA,NA,NA
CN21,Hainan,China,9689.61956,284.9888106,6.01,151,0.001500889,0.001986686,0.002235142,NA,NA,NA,NA,NA,NA,NA,NA
HKG,"China, Hong Kong SAR",Cntry/Terr,7496.988,7139.989,6.8835,151,0.002263161,0.001715182,0.001929684,NA,NA,NA,NA,NA,NA,NA,NA
CN01,Beijing,China,22086.18046,1314.653599,5.58,151,0.000987702,0.001307394,0.001470898,NA,NA,NA,NA,NA,NA,NA,NA
CN08,Heilongjiang,China,38461.12483,84.71613399,6.67,169,0.000732008,0.000968939,0.001090115,NA,NA,NA,NA,NA,NA,NA,NA
MMR,Myanmar,Cntry/Terr,54409.794,83.286,8.314,102,0.00039569,0.000965028,0.001085715,216,0.000170423,0.000415635,0.000467614,64.15682945,69.94612331,-0.000162457,-0.327860864
CN09,Shanghai,China,24895.65745,3926.140585,5.4,151,0.00068152,0.000902109,0.001014927,NA,NA,NA,NA,NA,NA,NA,NA
CN16,Henan,China,98844.37307,591.8824735,6.8,151,0.000539479,0.000714094,0.000803399,NA,NA,NA,NA,NA,NA,NA,NA
TWN,"China, Taiwan Province of China",Cntry/Terr,23816.775,672.6,7.825,146,0.000736789,0.000674587,0.000758952,NA,NA,NA,NA,NA,NA,NA,NA
CN02,Tianjin,China,16016.06958,1416.724421,5.42,151,0.000454014,0.000600966,0.000676123,NA,NA,NA,NA,NA,NA,NA,NA
CN22,Chongqing,China,32032.13916,389.2118974,7.54,151,0.000454014,0.000600966,0.000676123,NA,NA,NA,NA,NA,NA,NA,NA
CN31,Xinjiang,China,25869.74619,15.58043013,4.56,149,0.000284855,0.000377055,0.000424209,NA,NA,NA,NA,NA,NA,NA,NA
CN12,Anhui,China,65274.19906,467.2455194,5.96,151,0.000222799,0.000294913,0.000331795,NA,NA,NA,NA,NA,NA,NA,NA
CN27,Shaanxi,China,39619.77775,192.7031992,6.24,143,0.0001938,0.000256528,0.00028861,NA,NA,NA,NA,NA,NA,NA,NA
CN28,Gansu,China,27141.18833,59.74287548,6.65,151,0.00017861,0.000236421,0.000265988,NA,NA,NA,NA,NA,NA,NA,NA
CN07,Jilin,China,27592.34522,147.2377013,6.26,151,0.000175689,0.000232555,0.000261639,NA,NA,NA,NA,NA,NA,NA,NA
CN03,Hebei,China,77845.07058,414.7313297,6.38,169,0.000166922,0.000220951,0.000248583,NA,NA,NA,NA,NA,NA,NA,NA
CN15,Shandong,China,103253.4063,671.3485456,7.18,151,0.000164323,0.00021751,0.000244711,NA,NA,NA,NA,NA,NA,NA,NA
CN19,Guangdong,China,118131.3301,656.2851672,4.55,151,0.000164146,0.000217275,0.000244447,NA,NA,NA,NA,NA,NA,NA,NA
CN18,Hunan,China,70934.16732,337.7817491,7.08,151,0.000136681,0.000180921,0.000203547,NA,NA,NA,NA,NA,NA,NA,NA
CN24,Guizhou,China,37148.66843,211.0719797,6.85,151,0.000130494,0.000172731,0.000194333,NA,NA,NA,NA,NA,NA,NA,NA
CN06,Liaoning,China,44623.5178,305.8500192,7.39,149,0.000110093,0.000145728,0.000163952,NA,NA,NA,NA,NA,NA,NA,NA
CN05,Inner Mongolia,China,26044.05681,22.01526357,5.95,130,0.000108101,0.00014309,0.000160985,NA,NA,NA,NA,NA,NA,NA,NA
CN25,Yunnan,China,49811.82203,126.4259442,6.32,143,0.000102764,0.000136026,0.000153038,NA,NA,NA,NA,NA,NA,NA,NA
CN20,Guangxi,China,50857.68573,215.4986683,5.96,151,9.53E-05,0.000126171,0.00014195,NA,NA,NA,NA,NA,NA,NA,NA
CN23,Sichuan,China,85873.6125,177.0589948,7.01,151,8.47E-05,0.000112085,0.000126102,NA,NA,NA,NA,NA,NA,NA,NA
CN13,Fujian,China,40737.41641,335.0667578,6.2,143,6.28E-05,8.32E-05,9.36E-05,NA,NA,NA,NA,NA,NA,NA,NA
CN14,Jiangxi,China,47843.13742,286.4858528,6.06,151,5.07E-05,6.71E-05,7.54E-05,NA,NA,NA,NA,NA,NA,NA,NA
CN11,Zhejiang,China,59983.35918,588.0721488,5.58,142,4.30E-05,5.69E-05,6.40E-05,NA,NA,NA,NA,NA,NA,NA,NA
AND,Andorra,Cntry/Terr,77.265,164.394,NA,110,2.239282752,NA,NA,224,1.652377409,NA,NA,NA,NA,NA,NA
BMU,Bermuda,Cntry/Terr,62.273,1245.46,NA,95,0.55680125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CYM,Cayman Islands,Cntry/Terr,65.72,273.833,NA,118,0.047195601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IMN,Isle of Man,Cntry/Terr,85.032,149.179,NA,100,1.033022862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IT04,NA,NA,1073.056973,78895.11738,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LIE,Liechtenstein,Cntry/Terr,38.137,238.356,NA,98,0.09792836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAF,Saint Martin (French part),Cntry/Terr,38.659,729.415,NA,103,0.275749351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,Monaco,Cntry/Terr,39.244,26338.255,NA,86,0.433779834,NA,NA,200,0.440169019,NA,NA,NA,NA,NA,NA
MNP,Northern Marianas,Cntry/Terr,57.557,125.124,NA,100,0.127178275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MSR,Montserrat,Cntry/Terr,4.999,49.99,NA,77,0.950839519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMR,San Marino,Cntry/Terr,33.938,565.633,NA,126,3.5947905,NA,NA,240,2.194536272,NA,NA,NA,NA,NA,NA
SXM,Siint Maarten (Dutch part),Cntry/Terr,42.882,1261.235,NA,100,1.280257451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCA,Turks and Caicos Islands,Cntry/Terr,38.718,40.756,NA,97,0.194906549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VGB,British Virgin Islands,Cntry/Terr,30.237,201.58,NA,83,0.145835849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
