LocID,Location,loc_type_fin,Pop_Mid2020,Density_Mid2020,CDR_Yr_Last,Days_Est,CCDR_Est,CCMR_Est,ISCDR_Est,Days_Proj,CCDR_Proj,CCMR_Proj,ISCDR_Proj,CDR_2020,CCDR_2020,e0_2020_M,e0_2020_F,e0_2020_B,e0_Diff_M,e0_Diff_F,e0_Diff_B
ESP,Spain,Cntry/Terr,"46,754.783",93.7,9.02,276,1.31,0.88,0.97,304,1.55,1.04,1.14,10.92,1.28,79.5,85.1,82.2,-1.42,-1.30,-1.36
US27,Minnesota,U.S.A.,"5,677.124",27.5,9.96,254,0.98,0.87,0.96,282,1.29,1.15,1.27,9.28,1.00,77.1,81.8,79.4,-1.36,-1.14,-1.25
US12,Florida,U.S.A.,"21,586.295",154.3,9.70,266,1.20,0.86,0.95,294,1.29,0.92,1.02,11.15,1.03,75.9,81.6,78.7,-1.23,-1.10,-1.17
KWT,Kuwait,Cntry/Terr,"4,270.563",239.7,2.67,246,0.31,0.86,0.94,274,0.29,0.80,0.87,3.29,0.21,74.3,76.4,75.3,-0.54,-0.34,-0.44
KGZ,Kyrgyzstan,Cntry/Terr,"6,524.191",34.0,6.07,247,0.29,0.84,0.92,275,0.30,0.85,0.94,6.07,0.22,67.1,75.3,71.1,-0.38,-0.44,-0.41
MYT,Mayotte,Cntry/Terr,272.813,727.5,2.69,248,0.27,0.84,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08,Colorado,U.S.A.,"5,762.204",21.4,6.79,262,0.80,0.84,0.92,290,1.19,1.24,1.36,8.16,0.94,76.4,81.4,78.8,-1.48,-1.23,-1.36
PE08,Cusco,Peru,"1,350.177",18.8,NA,260,0.52,0.82,0.90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US29,Missouri,U.S.A.,"6,200.300",34.7,10.12,260,0.94,0.81,0.90,288,1.08,0.94,1.03,11.25,0.85,74.1,79.4,76.7,-0.95,-0.82,-0.89
US30,Montana,U.S.A.,"1,076.137",2.9,9.71,251,0.98,0.80,0.88,279,1.86,1.52,1.67,11.26,1.42,75.0,79.7,77.3,-1.64,-1.32,-1.48
US16,Idaho,U.S.A.,"1,774.655",8.3,8.16,253,0.83,0.78,0.86,281,1.13,1.07,1.18,9.38,0.87,76.2,80.4,78.3,-1.19,-0.93,-1.06
SVN,Slovenia,Cntry/Terr,"2,078.932",103.2,9.94,263,1.07,0.78,0.85,291,1.63,1.19,1.30,11.78,1.30,77.5,83.0,80.1,-1.29,-1.16,-1.23
US31,Nebraska,U.S.A.,"1,952.141",9.8,8.79,251,0.87,0.77,0.85,279,1.46,1.31,1.44,10.11,1.12,76.0,80.6,78.3,-1.42,-1.18,-1.31
PRY,Paraguay,Cntry/Terr,"7,132.530",18.0,5.48,259,0.36,0.77,0.85,287,0.37,0.80,0.88,5.96,0.29,71.6,75.9,73.7,-0.70,-0.56,-0.63
US55,Wisconsin,U.S.A.,"5,882.866",41.8,9.09,260,0.90,0.76,0.84,288,1.24,1.05,1.15,10.49,0.98,76.0,80.7,78.3,-1.16,-0.97,-1.07
PE06,Cajamarca,Peru,"1,500.006",45.0,NA,260,0.53,0.75,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ABW,Aruba,Cntry/Terr,106.766,593.1,8.97,234,0.66,0.75,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MX07,Chiapas,Mexico,"5,412.679",73.8,4.53,238,0.33,0.75,0.82,266,0.28,0.62,0.68,5.72,0.20,71.1,76.6,73.8,-0.53,-0.43,-0.48
ES11,Extremadura,Spain,"1,063.076",25.5,10.56,270,1.23,0.74,0.82,298,1.35,0.82,0.90,12.67,1.10,79.2,85.0,82.0,-1.04,-0.94,-0.99
ITA,Italy,Cntry/Terr,"60,461.828",205.6,10.47,287,1.22,0.74,0.82,315,1.49,0.90,0.99,12.14,1.28,80.2,84.6,82.3,-1.28,-1.10,-1.19
ROU,Romania,Cntry/Terr,"19,237.682",83.6,13.03,258,0.88,0.74,0.81,286,1.11,0.93,1.02,14.06,0.86,72.0,79.0,75.4,-0.71,-0.64,-0.67
LBY,Libya,Cntry/Terr,"6,871.287",3.9,5.07,247,0.26,0.73,0.80,275,0.30,0.85,0.93,5.42,0.23,69.7,75.7,72.6,-0.52,-0.43,-0.47
US20,Kansas,U.S.A.,"2,945.539",13.9,9.29,254,0.82,0.73,0.80,282,1.29,1.14,1.26,10.62,0.99,75.1,80.0,77.5,-1.20,-1.01,-1.11
CPV,Cabo Verde,Cntry/Terr,555.988,138.0,5.64,253,0.28,0.72,0.79,281,0.25,0.65,0.72,5.82,0.19,69.3,76.0,72.6,-0.40,-0.35,-0.38
FRA,France,Cntry/Terr,"65,273.512",119.2,9.27,294,1.03,0.72,0.79,322,1.15,0.80,0.88,10.60,1.01,78.7,84.5,81.6,-1.15,-1.07,-1.11
SAU,Saudi Arabia,Cntry/Terr,"34,813.867",16.2,3.47,256,0.24,0.72,0.79,284,0.23,0.68,0.75,3.86,0.18,73.6,76.6,75.0,-0.52,-0.37,-0.45
SWE,Sweden,Cntry/Terr,"10,099.270",24.6,9.19,265,0.96,0.71,0.78,293,1.16,0.86,0.95,10.08,0.93,80.1,83.8,81.9,-1.12,-0.91,-1.02
LUX,Luxembourg,Cntry/Terr,625.976,241.7,7.14,267,0.74,0.71,0.78,295,0.98,0.94,1.03,8.06,0.79,79.2,83.5,81.3,-1.17,-0.99,-1.08
ES03,Asturias (Principado de),Spain,"1,024.060",96.6,12.64,269,1.40,0.71,0.78,297,1.95,0.98,1.08,15.33,1.58,78.9,84.9,81.8,-1.24,-1.17,-1.20
US37,North Carolina,U.S.A.,"10,501.123",83.2,9.07,254,0.74,0.69,0.76,282,0.90,0.84,0.92,10.18,0.69,74.7,79.8,77.2,-0.86,-0.73,-0.80
BGR,Bulgaria,Cntry/Terr,"6,948.445",64.0,15.38,270,0.88,0.69,0.76,298,1.63,1.28,1.41,16.80,1.33,70.8,78.0,74.3,-0.90,-0.81,-0.85
US39,Ohio,U.S.A.,"11,827.215",111.5,10.61,259,0.81,0.69,0.76,287,0.95,0.81,0.89,11.64,0.75,73.8,79.1,76.4,-0.80,-0.68,-0.74
CRI,Costa Rica,Cntry/Terr,"5,094.114",99.8,5.05,261,0.48,0.68,0.74,289,0.55,0.77,0.84,5.83,0.43,77.0,82.2,79.5,-0.97,-0.83,-0.90
US56,Wyoming,U.S.A.,584.633,2.3,8.23,228,0.73,0.67,0.74,256,1.44,1.33,1.46,9.66,1.01,75.5,80.2,77.8,-1.36,-1.18,-1.27
TUN,Tunisia,Cntry/Terr,"11,818.618",76.1,6.26,260,0.40,0.66,0.73,288,0.56,0.93,1.02,6.81,0.44,74.1,78.3,76.1,-0.77,-0.61,-0.69
PE09,Huancavelica,Peru,387.386,17.5,NA,260,0.48,0.66,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06,California,U.S.A.,"40,011.015",99.0,6.78,269,0.66,0.65,0.72,297,0.77,0.76,0.83,7.85,0.62,77.6,82.7,80.1,-1.04,-0.89,-0.97
US51,Virginia,U.S.A.,"8,614.990",84.0,8.10,259,0.68,0.65,0.71,287,0.91,0.87,0.96,9.27,0.72,76.0,80.8,78.3,-0.99,-0.83,-0.91
SWZ,Eswatini,Cntry/Terr,"1,160.164",67.5,9.42,233,0.17,0.63,0.70,261,0.16,0.60,0.66,9.39,0.11,55.9,64.6,60.1,-0.17,-0.19,-0.18
IT05,Veneto,Italy,"4,914.725","267,218.0",10.00,285,1.04,0.63,0.69,313,1.43,0.87,0.95,11.63,1.22,79.6,85.2,82.3,-1.25,-1.10,-1.18
HUN,Hungary,Cntry/Terr,"9,660.350",106.7,12.53,265,0.76,0.63,0.69,293,1.10,0.91,1.00,13.76,0.88,72.6,79.7,76.1,-0.72,-0.70,-0.71
US40,Oklahoma,U.S.A.,"3,989.492",22.4,10.29,257,0.66,0.61,0.67,285,0.84,0.78,0.86,11.27,0.65,73.0,78.1,75.5,-0.74,-0.62,-0.68
IRL,Ireland,Cntry/Terr,"4,937.796",71.7,6.05,269,0.57,0.61,0.67,297,0.55,0.58,0.64,6.83,0.45,80.1,83.4,81.7,-0.77,-0.60,-0.69
IT11,Marche,Italy,"1,529.183","162,674.8",11.20,278,1.12,0.60,0.66,306,1.20,0.65,0.71,12.83,1.00,80.2,85.5,82.8,-0.94,-0.82,-0.88
CHE,Switzerland,Cntry/Terr,"8,654.618",219.0,8.01,275,0.80,0.60,0.66,303,0.93,0.70,0.77,9.06,0.77,81.0,84.9,82.9,-1.01,-0.83,-0.93
SUR,Suriname,Cntry/Terr,586.634,3.8,7.32,243,0.30,0.59,0.65,271,0.29,0.57,0.63,7.74,0.22,68.2,74.9,71.5,-0.35,-0.32,-0.34
US21,Kentucky,U.S.A.,"4,519.893",43.9,10.82,259,0.63,0.58,0.64,287,0.79,0.73,0.80,12.08,0.62,72.3,77.5,74.8,-0.64,-0.54,-0.59
NLD,Netherlands,Cntry/Terr,"17,134.873",508.2,8.72,274,0.75,0.58,0.64,302,0.83,0.64,0.70,9.81,0.68,79.9,83.4,81.6,-0.84,-0.66,-0.75
POL,Poland,Cntry/Terr,"37,846.605",123.6,10.09,268,0.68,0.57,0.63,296,1.12,0.95,1.04,11.46,0.91,74.1,81.8,77.8,-0.92,-0.91,-0.92
ISR,Israel,Cntry/Terr,"8,655.541",400.0,5.33,260,0.47,0.57,0.63,288,0.56,0.68,0.74,5.89,0.44,80.6,83.9,82.2,-0.95,-0.72,-0.84
PE03,Apurimac,Peru,453.951,21.7,NA,260,0.43,0.57,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STP,Sao Tome and Principe,Cntry/Terr,219.161,228.3,4.87,219,0.13,0.56,0.62,247,0.14,0.60,0.66,4.77,0.09,67.8,72.7,70.2,-0.30,-0.24,-0.27
IT06,Friuli-Venezia Giulia,Italy,"1,218.962","155,147.8",11.90,272,1.04,0.56,0.61,300,1.91,1.02,1.12,13.71,1.56,79.4,84.7,82.0,-1.39,-1.24,-1.32
GEO,Georgia,Cntry/Terr,"3,989.175",57.4,12.85,245,0.52,0.55,0.61,273,0.84,0.90,0.99,13.21,0.63,69.0,77.7,73.2,-0.51,-0.52,-0.52
IT13,Abruzzo,Italy,"1,314.662","121,463.4",11.20,270,0.97,0.55,0.61,298,1.36,0.77,0.85,12.80,1.11,78.9,84.9,81.8,-1.04,-0.92,-0.98
US49,Utah,U.S.A.,"3,194.497",15.0,5.81,251,0.42,0.55,0.61,279,0.58,0.76,0.84,6.64,0.44,76.7,80.8,78.7,-0.86,-0.65,-0.76
PE21,Puno,Peru,"1,316.375",18.3,NA,260,0.40,0.55,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DOM,Dominican Republic,Cntry/Terr,"10,847.904",224.5,6.13,264,0.30,0.55,0.60,292,0.28,0.52,0.57,6.57,0.23,70.6,77.0,73.7,-0.54,-0.49,-0.51
ES01,Andalucia,Spain,"8,349.380",95.3,8.33,267,0.70,0.55,0.60,295,0.64,0.50,0.55,9.83,0.51,79.0,84.4,81.6,-0.61,-0.53,-0.57
IT09,Toscana,Italy,"3,740.109","295,717.2",11.60,271,1.00,0.54,0.59,299,1.27,0.68,0.75,13.02,1.04,80.1,85.3,82.6,-0.96,-0.83,-0.90
GUY,Guyana,Cntry/Terr,786.559,4.0,7.42,268,0.26,0.54,0.59,296,0.29,0.58,0.64,7.82,0.23,66.5,72.8,69.5,-0.52,-0.43,-0.48
GNQ,Equatorial Guinea,Cntry/Terr,"1,402.985",50.0,9.43,228,0.10,0.51,0.56,256,0.09,0.46,0.50,8.95,0.06,57.8,60.1,59.0,-0.16,-0.10,-0.13
HRV,Croatia,Cntry/Terr,"4,105.268",73.4,13.13,256,0.68,0.51,0.56,284,1.25,0.93,1.02,14.24,0.97,74.7,81.0,77.8,-0.78,-0.71,-0.74
US54,West Virginia,U.S.A.,"1,828.890",29.3,12.82,243,0.65,0.50,0.55,271,1.07,0.82,0.90,14.13,0.79,71.8,77.4,74.5,-0.69,-0.58,-0.63
ES14,Murcia (Region de),Spain,"1,479.460",130.8,7.65,260,0.59,0.49,0.54,288,0.68,0.57,0.62,8.76,0.54,79.8,85.0,82.4,-0.71,-0.62,-0.66
US53,Washington,U.S.A.,"7,627.572",44.2,7.70,283,0.49,0.47,0.52,311,0.52,0.50,0.55,8.37,0.44,77.3,81.9,79.5,-0.66,-0.55,-0.61
US33,New Hampshire,U.S.A.,"1,372.567",59.1,9.31,247,0.59,0.47,0.52,275,0.56,0.45,0.49,10.45,0.42,75.8,81.5,78.6,-0.48,-0.42,-0.45
ES10,Comunitat Valenciana,Spain,"4,976.319",214.0,8.81,272,0.65,0.46,0.51,300,0.86,0.61,0.67,10.38,0.71,79.6,84.9,82.2,-0.80,-0.70,-0.75
ES06,Cantabria,Spain,579.733,109.0,10.33,263,0.77,0.45,0.50,291,0.75,0.44,0.48,11.76,0.59,80.2,86.2,83.1,-0.57,-0.57,-0.57
QAT,Qatar,Cntry/Terr,"2,881.060",248.2,1.19,252,0.12,0.45,0.50,280,0.11,0.42,0.46,1.46,0.08,78.8,81.7,80.2,-0.52,-0.44,-0.48
SLV,El Salvador,Cntry/Terr,"6,486.201",313.0,7.02,248,0.26,0.45,0.49,276,0.28,0.48,0.53,7.40,0.21,68.3,77.7,72.9,-0.37,-0.35,-0.36
MAR,Morocco,Cntry/Terr,"36,910.558",82.7,5.06,270,0.22,0.45,0.49,298,0.27,0.55,0.60,5.41,0.22,75.1,77.8,76.4,-0.47,-0.33,-0.40
MDV,Maldives,Cntry/Terr,540.542,"1,801.8",2.84,218,0.15,0.44,0.48,246,0.14,0.43,0.48,2.82,0.10,77.4,80.7,79.0,-0.39,-0.30,-0.35
ALB,Albania,Cntry/Terr,"2,877.800",105.0,7.82,267,0.41,0.44,0.48,295,0.68,0.74,0.81,8.99,0.55,76.4,79.8,78.0,-0.75,-0.52,-0.64
ES04,Balears (Illes),Spain,"1,137.723",227.9,6.70,269,0.51,0.43,0.47,297,0.46,0.39,0.43,7.85,0.38,80.7,85.7,83.1,-0.54,-0.48,-0.51
RUS,Russian Federation,Cntry/Terr,"145,934.460",8.9,12.72,255,0.40,0.42,0.47,283,0.52,0.54,0.60,13.24,0.40,66.9,77.5,72.1,-0.31,-0.37,-0.34
PRT,Portugal,Cntry/Terr,"10,196.707",111.3,10.59,263,0.64,0.42,0.46,291,0.85,0.55,0.61,11.90,0.68,78.6,84.4,81.4,-0.65,-0.59,-0.63
AZE,Azerbaijan,Cntry/Terr,"10,139.175",122.7,6.75,262,0.21,0.42,0.46,290,0.43,0.85,0.94,7.21,0.34,70.0,75.1,72.5,-0.56,-0.45,-0.51
PRI,Puerto Rico,Cntry/Terr,"2,860.840",322.5,9.35,259,0.57,0.41,0.45,287,0.85,0.61,0.67,10.99,0.66,76.0,82.9,79.4,-0.73,-0.69,-0.71
UKR,Ukraine,Cntry/Terr,"43,733.759",75.5,15.19,267,0.42,0.41,0.45,295,0.58,0.57,0.63,15.41,0.47,66.9,76.6,71.6,-0.31,-0.34,-0.32
GLP,Guadeloupe,Cntry/Terr,400.127,245.8,8.19,253,0.54,0.41,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRB,Serbia,Cntry/Terr,"8,737.370",99.9,13.17,260,0.45,0.41,0.45,288,0.79,0.72,0.79,13.82,0.62,73.0,78.3,75.6,-0.53,-0.43,-0.48
AUT,Austria,Cntry/Terr,"9,006.400",109.3,9.87,268,0.54,0.40,0.44,296,0.84,0.63,0.69,10.63,0.68,78.6,83.3,80.9,-0.77,-0.64,-0.70
GMB,Gambia,Cntry/Terr,"2,416.664",238.8,7.99,253,0.07,0.40,0.44,281,0.07,0.37,0.40,7.63,0.05,60.8,63.7,62.2,-0.15,-0.10,-0.13
TUR,Turkey,Cntry/Terr,"84,339.067",109.6,5.40,262,0.24,0.40,0.44,290,0.38,0.63,0.69,5.94,0.30,74.3,80.2,77.2,-0.58,-0.52,-0.55
LBN,Lebanon,Cntry/Terr,"6,825.442",667.2,4.31,270,0.21,0.40,0.44,298,0.28,0.52,0.57,4.88,0.23,76.7,80.5,78.6,-0.53,-0.44,-0.49
MLT,Malta,Cntry/Terr,441.539,"1,379.8",8.24,241,0.51,0.39,0.43,269,0.77,0.58,0.64,9.39,0.56,80.2,83.8,81.9,-0.70,-0.57,-0.64
CAN,Canada,Cntry/Terr,"37,742.157",4.2,7.71,270,0.45,0.37,0.41,298,0.51,0.42,0.46,8.44,0.41,80.1,84.0,82.0,-0.58,-0.49,-0.54
IT12,Lazio,Italy,"5,885.980","341,707.9",9.70,274,0.57,0.36,0.40,302,0.85,0.54,0.60,10.98,0.70,79.4,84.9,82.1,-0.75,-0.66,-0.71
KAZ,Kazakhstan,Cntry/Terr,"18,776.707",7.0,7.13,253,0.19,0.36,0.40,281,0.36,0.69,0.76,7.54,0.27,68.8,77.2,72.9,-0.41,-0.43,-0.42
IT10,Umbria,Italy,884.495,"104,653.3",11.40,267,0.68,0.36,0.40,295,0.90,0.48,0.52,12.77,0.73,80.7,85.6,83.1,-0.69,-0.59,-0.64
AFG,Afghanistan,Cntry/Terr,"38,928.341",59.6,6.52,258,0.07,0.35,0.38,286,0.07,0.38,0.42,6.31,0.06,63.5,66.6,65.0,-0.19,-0.13,-0.16
IT16,Puglia,Italy,"4,034.220","206,586.8",9.60,276,0.52,0.34,0.37,304,0.87,0.56,0.61,10.90,0.72,79.5,84.9,82.1,-0.79,-0.67,-0.73
ARE,United Arab Emirates,Cntry/Terr,"9,890.400",118.3,1.45,259,0.08,0.34,0.37,287,0.09,0.36,0.39,1.77,0.07,77.1,79.2,78.1,-0.36,-0.25,-0.31
US02,Alaska,U.S.A.,745.469,0.5,5.96,245,0.26,0.33,0.36,273,0.33,0.42,0.46,6.98,0.25,75.8,80.8,78.3,-0.46,-0.44,-0.45
IT15,Campania,Italy,"5,801.773","424,534.7",9.20,269,0.43,0.32,0.36,297,0.68,0.52,0.57,10.22,0.55,77.7,83.7,80.6,-0.63,-0.54,-0.59
ES12,Galicia,Spain,"2,697.559",91.2,11.57,266,0.63,0.32,0.35,294,0.68,0.35,0.38,13.53,0.54,80.1,86.0,83.0,-0.47,-0.44,-0.46
CHI,Channel Islands,Cntry/Terr,173.859,915.0,7.81,254,0.40,0.32,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IT14,Molise,Italy,306.556,"68,830.7",12.10,264,0.57,0.31,0.34,292,0.89,0.49,0.53,13.29,0.71,79.5,85.2,82.3,-0.64,-0.59,-0.61
IND,India,Cntry/Terr,"1,380,004.385",464.1,7.24,268,0.14,0.31,0.34,296,0.14,0.32,0.35,7.55,0.11,68.4,71.0,69.7,-0.22,-0.15,-0.19
IT19,Sicilia,Italy,"5,005.165","193,904.0",10.40,268,0.45,0.30,0.33,296,0.76,0.50,0.55,11.41,0.61,78.0,84.0,80.9,-0.64,-0.54,-0.59
VIR,United States Virgin Islands,Cntry/Terr,104.423,298.4,8.47,243,0.33,0.28,0.31,271,0.31,0.26,0.29,9.54,0.23,77.9,83.0,80.4,-0.26,-0.25,-0.26
US41,Oregon,U.S.A.,"4,244.225",17.1,8.84,262,0.32,0.28,0.30,290,0.49,0.42,0.47,9.62,0.39,76.8,81.4,79.1,-0.50,-0.41,-0.46
DJI,Djibouti,Cntry/Terr,988.002,42.6,7.08,240,0.09,0.27,0.30,268,0.08,0.25,0.27,7.17,0.06,65.1,69.3,67.2,-0.14,-0.10,-0.12
NPL,Nepal,Cntry/Terr,"29,136.808",203.3,6.39,203,0.10,0.26,0.28,231,0.15,0.41,0.45,6.46,0.10,69.3,72.3,70.8,-0.21,-0.15,-0.18
SVK,Slovakia,Cntry/Terr,"5,459.643",113.5,9.87,243,0.26,0.25,0.28,271,0.41,0.41,0.45,10.59,0.31,73.8,80.8,77.2,-0.32,-0.29,-0.31
MRT,Mauritania,Cntry/Terr,"4,649.660",4.5,7.27,246,0.06,0.25,0.27,274,0.06,0.25,0.28,7.12,0.04,63.3,66.6,64.9,-0.13,-0.09,-0.11
EGY,Egypt,Cntry/Terr,"102,334.403",102.8,5.83,272,0.09,0.25,0.27,300,0.09,0.24,0.26,5.84,0.07,69.7,74.4,72.0,-0.15,-0.12,-0.14
PHL,Philippines,Cntry/Terr,"109,581.085",367.5,5.83,308,0.09,0.24,0.27,336,0.10,0.26,0.29,6.14,0.09,67.2,75.4,71.2,-0.19,-0.21,-0.20
IT17,Basilicata,Italy,564.286,"56,076.9",11.10,257,0.40,0.23,0.26,285,0.75,0.44,0.48,12.20,0.58,78.2,85.1,81.5,-0.56,-0.50,-0.53
IT20,Sardegna,Italy,"1,643.577","68,239.9",9.90,265,0.39,0.23,0.25,293,0.54,0.32,0.36,11.03,0.44,79.7,85.6,82.6,-0.46,-0.41,-0.44
GRC,Greece,Cntry/Terr,"10,423.056",80.9,10.81,269,0.35,0.22,0.24,297,0.69,0.43,0.47,12.01,0.56,79.4,84.3,81.8,-0.59,-0.46,-0.53
KEN,Kenya,Cntry/Terr,"53,771.300",94.5,5.52,254,0.04,0.21,0.23,282,0.04,0.21,0.24,5.50,0.03,64.3,69.1,66.6,-0.11,-0.09,-0.10
LTU,Lithuania,Cntry/Terr,"2,722.291",43.4,13.56,260,0.29,0.20,0.22,288,0.60,0.41,0.46,15.01,0.47,70.1,81.0,75.4,-0.32,-0.41,-0.36
IDN,Indonesia,Cntry/Terr,"273,523.621",151.0,6.45,270,0.09,0.20,0.21,298,0.09,0.22,0.24,6.75,0.08,69.6,74.0,71.7,-0.15,-0.12,-0.13
US15,Hawaii,U.S.A.,"1,439.609",86.5,7.98,247,0.25,0.19,0.21,275,0.28,0.21,0.23,8.62,0.21,78.7,85.0,81.8,-0.30,-0.31,-0.31
JAM,Jamaica,Cntry/Terr,"2,961.161",273.4,7.56,261,0.12,0.19,0.21,289,0.14,0.22,0.24,7.74,0.11,72.8,76.1,74.4,-0.20,-0.13,-0.17
DEU,Germany,Cntry/Terr,"83,783.945",240.4,11.16,271,0.29,0.19,0.21,299,0.44,0.29,0.32,11.98,0.36,78.8,83.5,81.1,-0.37,-0.31,-0.34
GNB,Guinea-Bissau,Cntry/Terr,"1,967.998",70.0,9.72,223,0.04,0.19,0.21,251,0.03,0.17,0.19,9.38,0.02,56.5,60.5,58.4,-0.05,-0.04,-0.04
ES05,Canarias,Spain,"2,136.113",286.8,7.05,267,0.22,0.19,0.21,295,0.25,0.21,0.23,8.16,0.20,79.8,84.9,82.3,-0.28,-0.25,-0.27
BLR,Belarus,Cntry/Terr,"9,449.321",46.6,12.55,248,0.18,0.19,0.20,276,0.21,0.21,0.23,12.82,0.16,69.6,79.5,74.4,-0.12,-0.14,-0.13
ZMB,Zambia,Cntry/Terr,"18,383.956",24.7,6.58,247,0.03,0.17,0.19,275,0.03,0.16,0.18,6.35,0.02,60.9,66.9,63.8,-0.07,-0.06,-0.06
US23,Maine,U.S.A.,"1,355.887",17.0,10.99,252,0.24,0.17,0.19,280,0.30,0.21,0.23,11.99,0.23,75.8,80.9,78.3,-0.23,-0.19,-0.21
TTO,Trinidad and Tobago,Cntry/Terr,"1,399.491",272.8,8.32,255,0.12,0.17,0.19,283,0.13,0.18,0.19,8.89,0.10,70.8,76.2,73.5,-0.14,-0.12,-0.13
PAK,Pakistan,Cntry/Terr,"220,892.331",286.5,6.98,261,0.05,0.17,0.18,289,0.06,0.20,0.22,6.98,0.05,66.3,68.4,67.3,-0.13,-0.08,-0.10
YEM,Yemen,Cntry/Terr,"29,825.968",56.5,6.01,219,0.03,0.17,0.18,247,0.03,0.16,0.18,6.00,0.02,64.5,67.9,66.1,-0.07,-0.05,-0.06
DZA,Algeria,Cntry/Terr,"43,851.043",18.4,4.72,269,0.08,0.16,0.18,297,0.09,0.19,0.21,4.93,0.07,75.6,78.2,76.9,-0.21,-0.14,-0.18
DNK,Denmark,Cntry/Terr,"5,792.203",136.5,9.72,265,0.20,0.16,0.18,293,0.25,0.20,0.22,10.16,0.20,78.9,82.8,80.8,-0.24,-0.20,-0.22
SDN,Sudan,Cntry/Terr,"43,849.269",24.8,7.24,265,0.04,0.15,0.17,293,0.04,0.17,0.18,7.15,0.03,63.6,67.3,65.4,-0.10,-0.07,-0.09
IT18,Calabria,Italy,"1,949.987","128,147.1",10.10,265,0.23,0.15,0.16,293,0.41,0.26,0.29,11.07,0.33,78.8,84.9,81.8,-0.35,-0.30,-0.33
GAB,Gabon,Cntry/Terr,"2,225.728",8.6,6.91,260,0.04,0.14,0.16,288,0.04,0.14,0.15,6.78,0.03,64.4,68.7,66.5,-0.07,-0.05,-0.06
BGD,Bangladesh,Cntry/Terr,"164,689.383","1,265.2",5.55,261,0.06,0.14,0.15,289,0.07,0.16,0.18,5.68,0.05,71.0,74.7,72.8,-0.13,-0.11,-0.12
SEN,Senegal,Cntry/Terr,"16,743.930",87.0,5.81,248,0.03,0.14,0.15,276,0.03,0.13,0.14,5.57,0.02,65.9,70.1,68.0,-0.07,-0.05,-0.06
MMR,Myanmar,Cntry/Terr,"54,409.794",83.3,8.19,249,0.05,0.13,0.15,277,0.07,0.17,0.19,8.47,0.05,64.1,70.2,67.1,-0.09,-0.07,-0.08
LVA,Latvia,Cntry/Terr,"1,886.202",30.3,14.60,246,0.19,0.13,0.15,274,0.38,0.27,0.30,15.40,0.29,70.2,79.9,74.9,-0.19,-0.23,-0.21
US50,Vermont,U.S.A.,634.325,26.5,9.63,259,0.17,0.13,0.14,287,0.17,0.14,0.15,10.28,0.14,76.7,81.7,79.2,-0.16,-0.13,-0.14
ZWE,Zimbabwe,Cntry/Terr,"14,862.927",38.4,8.07,257,0.03,0.13,0.14,285,0.03,0.13,0.15,7.83,0.02,59.7,62.9,61.3,-0.05,-0.04,-0.05
CAF,Central African Republic,Cntry/Terr,"4,829.764",7.8,12.39,196,0.02,0.12,0.14,224,0.02,0.11,0.12,11.82,0.01,51.3,55.7,53.4,-0.02,-0.02,-0.02
CMR,Cameroon,Cntry/Terr,"26,545.864",56.2,9.36,256,0.02,0.12,0.13,284,0.02,0.11,0.12,8.97,0.02,58.2,60.8,59.5,-0.04,-0.03,-0.04
COG,Congo,Cntry/Terr,"5,518.092",16.2,6.75,248,0.03,0.12,0.13,276,0.02,0.11,0.12,6.68,0.02,63.1,66.1,64.6,-0.05,-0.03,-0.04
CN17,Hubei,China,"60,772.884",326.9,7.00,329,0.08,0.11,0.12,357,0.08,0.10,0.11,NA,NA,NA,NA,NA,NA,NA,NA
ISL,Iceland,Cntry/Terr,341.250,3.4,6.70,260,0.11,0.11,0.12,288,0.11,0.10,0.11,7.07,0.08,81.5,84.5,83.0,-0.14,-0.11,-0.12
MTQ,Martinique,Cntry/Terr,375.265,354.0,9.07,255,0.16,0.10,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LBR,Liberia,Cntry/Terr,"5,057.677",52.5,7.60,245,0.02,0.10,0.11,273,0.02,0.09,0.10,7.41,0.02,62.8,65.7,64.2,-0.05,-0.03,-0.04
SYR,Syrian Arab Republic,Cntry/Terr,"17,500.657",95.3,5.52,251,0.04,0.10,0.11,279,0.05,0.14,0.15,5.06,0.04,69.3,78.3,73.7,-0.09,-0.08,-0.09
EST,Estonia,Cntry/Terr,"1,326.539",31.3,11.62,255,0.13,0.10,0.11,283,0.21,0.16,0.17,12.38,0.16,74.3,82.6,78.4,-0.14,-0.15,-0.14
